Source,pH,TDS,Classification
water_potability,,311.714885625,Safe
water_potability,4.98167205,242.856170765,Unsafe
water_potability,5.423318496,215.83253614,Unsafe
water_potability,4.838571107,230.929045295,Unsafe
water_potability,7.904053371,356.300998755,Safe
water_potability,6.744064261,334.586540925,Safe
water_potability,8.66397482,214.31204561,Unsafe
water_potability,4.161111968,259.539911085,Unsafe
water_potability,8.515977267,222.131224055,Unsafe
water_potability,9.99980746,243.058891205,Unsafe
water_potability,7.038092306,237.79941120000004,Safe
water_potability,2.803563057,290.93624235000004,Unsafe
water_potability,5.972599968,290.04258023,Unsafe
water_potability,8.180755326,229.77955923,Safe
water_potability,7.010243376,373.477932295,Safe
water_potability,8.179890443,282.427754895,Safe
water_potability,,269.52297138,Safe
water_potability,6.865125275,359.850876775,Safe
water_potability,7.950816584,308.65512535,Safe
water_potability,,316.727858395,Safe
water_potability,9.581188523,259.011556245,Unsafe
water_potability,7.274756855,271.942828365,Safe
water_potability,,275.63797196,Safe
water_potability,8.026773256,227.87529063,Safe
water_potability,7.879543234,336.424895235,Safe
water_potability,6.44897109,152.777484275,Unsafe
water_potability,5.189413669,326.01382138,Unsafe
water_potability,6.538084087,293.92170119,Safe
water_potability,5.91580675,239.10511612,Unsafe
water_potability,8.136497869,260.397734415,Safe
water_potability,,304.93587598500005,Safe
water_potability,6.493764175,313.687211045,Unsafe
water_potability,,343.38201534000007,Safe
water_potability,6.977405633,346.02235395,Safe
water_potability,5.489248055,272.11734082000004,Unsafe
water_potability,2.558102799,264.141812285,Unsafe
water_potability,7.312109304,316.539427295,Safe
water_potability,8.55409697,337.31383543000004,Unsafe
water_potability,6.704431913,262.223647205,Safe
water_potability,,208.231409035,Safe
water_potability,8.028304242,335.123813115,Safe
water_potability,,272.435524725,Safe
water_potability,8.616824426,249.292565015,Unsafe
water_potability,9.46712903,292.320568605,Unsafe
water_potability,6.793698635,234.491188295,Safe
water_potability,,252.87007772,Safe
water_potability,,400.47887113,Safe
water_potability,5.486058602,231.36258041,Unsafe
water_potability,5.05074838,242.931798525,Unsafe
water_potability,6.246117565,311.184864445,Unsafe
water_potability,8.142330913,361.82746834000005,Safe
water_potability,6.852899085,307.868172885,Safe
water_potability,8.801933555,290.54510199000003,Unsafe
water_potability,,256.259939845,Safe
water_potability,8.383761691,237.116673755,Safe
water_potability,6.47613984,204.80078749,Unsafe
water_potability,9.894562129,312.433950725,Unsafe
water_potability,4.808039747,375.36939102,Unsafe
water_potability,10.5779305,217.237584785,Unsafe
water_potability,6.30497166,217.2161238,Unsafe
water_potability,7.822491883,326.813107335,Safe
water_potability,7.989376234,280.47868992,Safe
water_potability,9.671796765,267.722893425,Unsafe
water_potability,5.941265556,280.77996843,Unsafe
water_potability,5.574755848,215.364729125,Unsafe
water_potability,7.610509211,305.98120299500005,Safe
water_potability,7.102446618,221.935207325,Safe
water_potability,5.152739799,292.447345255,Unsafe
water_potability,7.301463638,344.25600150500003,Safe
water_potability,6.104925814,236.36171208,Unsafe
water_potability,6.001382441,289.179178535,Unsafe
water_potability,,225.10225309,Safe
water_potability,7.885678999,324.58509876,Safe
water_potability,,307.40267597,Safe
water_potability,7.679090583,289.4911136,Safe
water_potability,,382.0970273900001,Safe
water_potability,10.39194239,307.65407972,Unsafe
water_potability,6.714862378,261.91526231,Safe
water_potability,7.349653377,198.521248965,Safe
water_potability,,258.08573882,Safe
water_potability,7.345138417,390.19176794,Safe
water_potability,10.14708958,317.12125659500003,Unsafe
water_potability,6.380717315,232.820557385,Unsafe
water_potability,7.940646964,380.137650685,Safe
water_potability,,209.441458785,Safe
water_potability,7.78673469,212.797317135,Safe
water_potability,6.323040314,259.965844255,Unsafe
water_potability,,316.139000645,Safe
water_potability,6.645657378,333.68721509500006,Safe
water_potability,6.014539831,241.412258815,Unsafe
water_potability,10.08677124,270.81670252000004,Unsafe
water_potability,5.16622597,235.441217635,Unsafe
water_potability,5.573201157,265.893274985,Unsafe
water_potability,9.494558726,403.6376539,Unsafe
water_potability,9.036504348,187.53072468,Unsafe
water_potability,4.400509039,213.459846275,Unsafe
water_potability,6.975392341,287.147352635,Safe
water_potability,6.68774978,161.146719825,Safe
water_potability,6.867521704,273.216747115,Safe
water_potability,6.155249161,328.320446155,Unsafe
water_potability,8.3032638,256.970416235,Safe
water_potability,8.641634075,224.568098235,Unsafe
water_potability,,259.03650701500004,Safe
water_potability,7.348611231,284.72881541,Safe
water_potability,7.573905933,297.46456116,Safe
water_potability,7.855906368,239.484414585,Safe
water_potability,,231.508291365,Safe
water_potability,3.798391049,237.427427445,Unsafe
water_potability,,284.36120609,Safe
water_potability,11.23542596,276.81422548,Unsafe
water_potability,6.396341051,282.930982035,Unsafe
water_potability,,342.40445239,Safe
water_potability,5.228506322,223.177002685,Unsafe
water_potability,6.512239645,192.56950986,Safe
water_potability,7.83431924,291.56663185,Safe
water_potability,7.388292039,244.717776875,Safe
water_potability,6.020653841,267.80762645,Unsafe
water_potability,8.388322494,217.06502779,Safe
water_potability,8.384296439,206.72772107,Safe
water_potability,7.393977957,226.98625482,Safe
water_potability,,286.790525645,Safe
water_potability,8.384623152,355.21351365500004,Safe
water_potability,7.094802143,345.77365056,Safe
water_potability,6.565319432,220.985044865,Safe
water_potability,6.38171958,223.98968104500003,Unsafe
water_potability,7.539742095,335.630463805,Safe
water_potability,10.62882091,311.611630915,Unsafe
water_potability,9.228484209,236.56814402,Unsafe
water_potability,10.52460198,328.48492131,Unsafe
water_potability,,191.20765482,Safe
water_potability,6.021265943,204.923427345,Unsafe
water_potability,,349.69780625,Safe
water_potability,5.973951249,313.236253785,Unsafe
water_potability,6.217579612,193.546395055,Unsafe
water_potability,,224.06543432,Safe
water_potability,9.130607244,286.353014415,Unsafe
water_potability,,341.894986615,Safe
water_potability,6.095511875,288.895237345,Unsafe
water_potability,6.195254905,297.094305495,Unsafe
water_potability,5.814564234,263.653893945,Unsafe
water_potability,6.756659807,251.91542460500003,Safe
water_potability,,226.748324205,Safe
water_potability,6.36997353,207.86029946500005,Unsafe
water_potability,6.601407395,279.863903605,Safe
water_potability,5.651933841,272.05310457,Unsafe
water_potability,7.606066882,178.9561449,Safe
water_potability,2.97442941,244.017455565,Unsafe
water_potability,,178.552751065,Safe
water_potability,,295.46088507,Safe
water_potability,8.111101031,226.831406685,Safe
water_potability,7.116132606,275.602274545,Safe
water_potability,5.280292296,413.327514665,Unsafe
water_potability,,280.819961435,Safe
water_potability,9.808258179,238.578846415,Unsafe
water_potability,,331.51932112000003,Safe
water_potability,8.018831607,257.23010989000005,Safe
water_potability,6.603640717,378.37189364,Safe
water_potability,6.450805743,167.055016505,Unsafe
water_potability,6.26637841,192.18883879,Unsafe
water_potability,,243.45299459000003,Safe
water_potability,5.161878763,315.45276984,Unsafe
water_potability,6.98440553,131.05282892,Safe
water_potability,6.791992649,320.56662079,Safe
water_potability,8.30922771,296.74451228500004,Safe
water_potability,5.057736411,377.06189599,Unsafe
water_potability,6.908272154,210.52554490500003,Safe
water_potability,7.243409879,245.472073535,Safe
water_potability,6.164480227,339.820909025,Unsafe
water_potability,9.16099754,369.473369135,Unsafe
water_potability,5.277875568,225.69264692,Unsafe
water_potability,3.975752658,223.85929254,Unsafe
water_potability,5.685216463,210.8780518,Unsafe
water_potability,6.93365391,291.352515805,Safe
water_potability,7.464485186,215.84473631500003,Safe
water_potability,6.071838864,397.861701705,Unsafe
water_potability,7.136102613,231.359204895,Safe
water_potability,,255.08169505,Safe
water_potability,6.328553081,318.33447516,Unsafe
water_potability,6.150595718,242.806339425,Unsafe
water_potability,,335.240708335,Safe
water_potability,5.508155526,263.565581435,Unsafe
water_potability,4.761105185,260.29332446,Unsafe
water_potability,10.49074403,262.485601755,Unsafe
water_potability,6.676137319,194.92654779,Safe
water_potability,7.973307535,311.28085020500004,Safe
water_potability,7.352146038,218.993407165,Safe
water_potability,6.990800831,175.53600597,Safe
water_potability,5.468360932,252.684575975,Unsafe
water_potability,7.835906989,308.743352645,Safe
water_potability,2.538115773,273.54006309500005,Unsafe
water_potability,8.423084472,280.258853875,Safe
water_potability,7.617014109,321.714599115,Safe
water_potability,7.617033494,357.49175644,Safe
water_potability,5.429334842,290.471446655,Unsafe
water_potability,,240.67850365,Safe
water_potability,5.495975999,195.2333318,Unsafe
water_potability,5.092757239,293.99892704,Unsafe
water_potability,6.252810211,197.27264271,Unsafe
water_potability,6.747415283,220.57408106500003,Safe
water_potability,6.640862809,329.633741645,Safe
water_potability,,315.525066545,Safe
water_potability,7.300990131,199.831646755,Safe
water_potability,5.498514693,272.68342244,Unsafe
water_potability,5.652501287,296.568864215,Unsafe
water_potability,6.164927293,266.08249161000003,Unsafe
water_potability,7.851925692,328.682665285,Safe
water_potability,7.22168944,268.00831837000004,Safe
water_potability,6.578083891,260.483054195,Safe
water_potability,7.859489939,281.73903238,Safe
water_potability,6.073684981,268.49928274,Unsafe
water_potability,,291.96573965000005,Safe
water_potability,6.407963336,291.75770403,Unsafe
water_potability,8.64664295,220.023579425,Unsafe
water_potability,7.184697763,351.848962855,Safe
water_potability,6.93208503,308.886640335,Safe
water_potability,6.174750579,291.073551925,Unsafe
water_potability,9.54025224,320.99364635,Unsafe
water_potability,6.888842932,302.475536415,Safe
water_potability,8.174186267,272.10274006500003,Safe
water_potability,8.756926859,231.449249785,Unsafe
water_potability,4.740056688,187.34384344000003,Unsafe
water_potability,8.764495619,210.630794075,Unsafe
water_potability,7.899451562,291.633175145,Safe
water_potability,7.40265315,220.82924786000004,Safe
water_potability,5.800034177,263.58619300000004,Unsafe
water_potability,7.089184187,371.524078445,Safe
water_potability,7.852206664,304.48950753,Safe
water_potability,4.9456947,225.31747381,Unsafe
water_potability,9.77693205,329.56077232,Unsafe
water_potability,5.15348864,297.629496125,Unsafe
water_potability,6.884981084,186.49901276500003,Safe
water_potability,7.608750191,280.936204055,Safe
water_potability,,274.22190490500003,Safe
water_potability,4.901906856,285.38598153000004,Unsafe
water_potability,5.711212506,286.70626614500003,Unsafe
water_potability,7.476689512,260.80262988000004,Safe
water_potability,7.033495055,322.52889461,Safe
water_potability,,301.43599239,Safe
water_potability,,272.69718645,Safe
water_potability,8.655298873,299.565920485,Unsafe
water_potability,,338.13073411000005,Safe
water_potability,8.304334653,247.21023613,Safe
water_potability,7.717076952,322.34469754500003,Safe
water_potability,7.555822759,340.902899675,Safe
water_potability,4.881729594,232.73010683,Unsafe
water_potability,8.311271181,311.371008195,Safe
water_potability,3.800431282,248.445840565,Unsafe
water_potability,4.08359488,283.08249385,Unsafe
water_potability,,233.96880435500003,Safe
water_potability,4.865069696,216.77781281000003,Unsafe
water_potability,9.624726886,256.135642945,Unsafe
water_potability,5.188776875,262.964734045,Unsafe
water_potability,7.842979001,368.11495812,Safe
water_potability,5.916930488,278.741285095,Unsafe
water_potability,5.72968912,306.59193591,Unsafe
water_potability,5.678220967,233.853562215,Unsafe
water_potability,7.38658182,328.37215372000003,Safe
water_potability,7.519227463,205.088282945,Safe
water_potability,7.446225785,344.14839849000003,Safe
water_potability,7.753936118,250.27925169,Safe
water_potability,9.159660477,263.028416755,Unsafe
water_potability,7.496990927,232.373998545,Safe
water_potability,7.542300167,290.718579645,Safe
water_potability,7.15905299,214.857794255,Safe
water_potability,,241.801507025,Safe
water_potability,5.844673796,346.47613676,Unsafe
water_potability,,290.732907465,Safe
water_potability,5.258414737,236.321016685,Unsafe
water_potability,7.420640789,340.34176410000003,Safe
water_potability,7.074251444,337.33514945,Safe
water_potability,8.189213851,187.428456215,Safe
water_potability,7.744130994,204.376792035,Safe
water_potability,8.289857906,334.57650408,Safe
water_potability,8.025220021,244.604389835,Safe
water_potability,8.848927372,321.00606798,Unsafe
water_potability,6.438421804,368.681088685,Unsafe
water_potability,,263.036870265,Safe
water_potability,8.205550719,225.251473785,Safe
water_potability,8.310373672,190.005293725,Safe
water_potability,,316.83246062,Safe
water_potability,7.833970824,287.78190272,Safe
water_potability,8.142660401,238.42161434,Safe
water_potability,5.896432475,261.13159891,Unsafe
water_potability,,261.69042718000003,Safe
water_potability,4.3107015,277.140235125,Unsafe
water_potability,7.895769121,336.333839335,Safe
water_potability,6.862995092,362.02157641,Safe
water_potability,6.30476863,220.42578155,Unsafe
water_potability,6.578680569,356.00638898500006,Safe
water_potability,8.96724411,223.122611725,Unsafe
water_potability,,320.7361586,Safe
water_potability,7.423088086,299.58123806000003,Safe
water_potability,9.166758133,206.429188615,Unsafe
water_potability,8.468694415,243.74654824,Safe
water_potability,6.48615266,248.871898405,Unsafe
water_potability,4.439095783,335.160283315,Unsafe
water_potability,7.79278353,300.962592255,Safe
water_potability,7.205218264,259.297258675,Safe
water_potability,6.569053876,200.255932695,Safe
water_potability,,198.787897685,Safe
water_potability,4.29168773,356.573400105,Unsafe
water_potability,,223.87328262000003,Safe
water_potability,4.921093903,219.552483475,Unsafe
water_potability,6.727185265,307.66455089500005,Safe
water_potability,5.757088957,265.03211364500004,Unsafe
water_potability,5.842359064,202.001265635,Unsafe
water_potability,8.848103019,267.245831515,Unsafe
water_potability,5.866250668,269.377560855,Unsafe
water_potability,6.020995363,284.244346945,Unsafe
water_potability,7.529929503,211.3148414,Safe
water_potability,6.649705311,366.7320653750001,Safe
water_potability,5.097786226,289.61571847,Unsafe
water_potability,6.483994508,243.539229895,Unsafe
water_potability,,274.55303967000003,Safe
water_potability,5.669699209,245.778255125,Unsafe
water_potability,8.127710424,266.33244547,Safe
water_potability,9.106916915,191.30155252,Unsafe
water_potability,7.575757884,346.002271875,Safe
water_potability,8.246369054,239.86898832,Safe
water_potability,2.945469061,296.551573175,Unsafe
water_potability,4.964070342,229.49546022,Unsafe
water_potability,4.99139689,347.562445425,Unsafe
water_potability,5.04562573,292.692202205,Unsafe
water_potability,,355.76145657,Safe
water_potability,11.06945629,281.759407345,Unsafe
water_potability,5.775330889,348.174163935,Unsafe
water_potability,9.012100313,357.3876423,Unsafe
water_potability,4.031610444,222.93635819,Unsafe
water_potability,7.882123947,288.531578205,Safe
water_potability,8.759488715,288.306204225,Unsafe
water_potability,6.653649515,253.15624711,Safe
water_potability,,251.17146639000003,Safe
water_potability,4.473882085,281.933854605,Unsafe
water_potability,9.349469962,227.380454795,Unsafe
water_potability,6.862936026,211.71913555,Safe
water_potability,8.261405952,286.68417089,Safe
water_potability,8.860324242,185.51808353,Unsafe
water_potability,7.49651068,370.21999521,Safe
water_potability,10.16417334,317.003733865,Unsafe
water_potability,,406.475402125,Safe
water_potability,6.039823242,243.61656761000003,Unsafe
water_potability,,313.58926664,Safe
water_potability,6.057904774,255.640760635,Unsafe
water_potability,8.005016372,284.261579745,Safe
water_potability,,243.30662707,Safe
water_potability,7.038347517,272.78043013,Safe
water_potability,,282.22898327,Safe
water_potability,8.237091874,289.61133552,Safe
water_potability,6.574083864,250.26231789,Safe
water_potability,7.33810761,302.574915955,Safe
water_potability,4.851103882,225.238201305,Unsafe
water_potability,6.917920216,278.81621521,Safe
water_potability,6.709336439,185.10339828500005,Safe
water_potability,6.894050879,417.030956615,Safe
water_potability,9.864727092,316.314659375,Unsafe
water_potability,,223.934847565,Safe
water_potability,8.039696863,299.786356805,Safe
water_potability,9.824706476,324.306787025,Unsafe
water_potability,10.88730499,273.394971915,Unsafe
water_potability,9.831401691,300.58582918,Unsafe
water_potability,6.528479453,319.46065047,Safe
water_potability,4.09141145,313.49136273,Unsafe
water_potability,,327.497950715,Safe
water_potability,,290.806545315,Safe
water_potability,,308.196134025,Safe
water_potability,6.175164949,269.68631118,Unsafe
water_potability,8.736126384,329.14435697,Unsafe
water_potability,8.240945815,223.63696615,Safe
water_potability,9.152284709,257.01283543,Unsafe
water_potability,,264.561308635,Safe
water_potability,6.317576554,372.97958334,Unsafe
water_potability,5.692124157,344.5471380000001,Unsafe
water_potability,,278.62990883000003,Safe
water_potability,,246.20119914000003,Safe
water_potability,7.191493719,267.34635629,Safe
water_potability,7.381108534,308.946224405,Safe
water_potability,6.17251737,303.60877599,Unsafe
water_potability,9.076317994,202.668077365,Unsafe
water_potability,8.85411954,303.607487105,Unsafe
water_potability,6.768060049,299.99478964,Safe
water_potability,,255.78361672500003,Safe
water_potability,8.543216837,410.474105015,Unsafe
water_potability,9.564853066,266.709579695,Unsafe
water_potability,5.49978773,186.73593731,Unsafe
water_potability,5.195920669,314.78192863000004,Unsafe
water_potability,7.283913577,292.085091545,Safe
water_potability,5.872439859,265.92378267000004,Unsafe
water_potability,5.735723555,369.39803589,Unsafe
water_potability,6.158424006,294.90889564500003,Unsafe
water_potability,7.294364433,222.62590168000003,Safe
water_potability,7.054266774,257.43430817,Safe
water_potability,,224.230735885,Safe
water_potability,3.148712285,254.69684708000003,Unsafe
water_potability,5.665266377,358.0314166,Unsafe
water_potability,8.310938776,226.602053145,Safe
water_potability,7.096098311,237.51052598,Safe
water_potability,7.957113516,216.55174983,Safe
water_potability,7.400238581,337.176305635,Safe
water_potability,9.734619708,249.56589924500005,Unsafe
water_potability,8.037761108,190.991752705,Safe
water_potability,,276.967414815,Safe
water_potability,5.681810748,304.50719065,Unsafe
water_potability,8.394509585,309.77664666000004,Safe
water_potability,8.528292138,252.28953997,Unsafe
water_potability,6.238053654,186.92241529000003,Unsafe
water_potability,5.870615501,277.66864515,Unsafe
water_potability,6.433726195,328.329309945,Unsafe
water_potability,6.069363894,292.78687867,Unsafe
water_potability,6.660461917,285.428845715,Safe
water_potability,7.506111457,283.65804688000003,Safe
water_potability,5.895145558,279.348045145,Unsafe
water_potability,6.449236657,273.842952175,Unsafe
water_potability,8.550525459,268.88783096500003,Unsafe
water_potability,7.12263744,267.550445695,Safe
water_potability,8.558663124,248.704478425,Unsafe
water_potability,4.624304291,169.36800634,Unsafe
water_potability,,315.93854786,Safe
water_potability,6.091382724,268.61141716500003,Unsafe
water_potability,9.658661976,369.059779205,Unsafe
water_potability,8.115624507,273.6892119,Safe
water_potability,,274.056404765,Safe
water_potability,6.914868152,338.85843745000005,Safe
water_potability,7.337924402,325.251204785,Safe
water_potability,7.766114454,301.67058675,Safe
water_potability,8.433974836,277.01391458,Safe
water_potability,6.891549222,330.642744185,Safe
water_potability,5.946160789,324.959376365,Unsafe
water_potability,6.363836378,303.285153275,Unsafe
water_potability,5.331799285,185.898731525,Unsafe
water_potability,,352.43743119,Safe
water_potability,8.466013448,214.52906449,Safe
water_potability,7.426274011,383.8296943,Safe
water_potability,11.21913474,243.11407588,Unsafe
water_potability,5.708517435,375.31182650000005,Unsafe
water_potability,6.559627885,255.9832678,Safe
water_potability,5.606315226,259.744221165,Unsafe
water_potability,,224.2285916,Safe
water_potability,,311.20250408,Safe
water_potability,,243.842480115,Safe
water_potability,7.539337776,223.10776189,Safe
water_potability,8.849702725,231.709869755,Unsafe
water_potability,7.682762474,234.069836325,Safe
water_potability,,371.558779995,Safe
water_potability,6.448191032,229.84278954,Unsafe
water_potability,10.19941269,358.90541752,Unsafe
water_potability,7.76618666,313.56405346500003,Safe
water_potability,,210.47787553,Safe
water_potability,9.756577628,219.51381959,Unsafe
water_potability,,245.09418206,Safe
water_potability,6.406797813,259.20683516,Unsafe
water_potability,,311.804845885,Safe
water_potability,8.445219159,235.1084801,Safe
water_potability,4.137044913,234.42125096,Unsafe
water_potability,7.675913621,151.1988556,Safe
water_potability,,316.91172045,Safe
water_potability,5.70110097,246.26800549,Unsafe
water_potability,6.376576427,316.42393302,Unsafe
water_potability,5.517737316,300.25383778,Unsafe
water_potability,3.854617678,296.73297797000004,Unsafe
water_potability,7.558076302,361.35644428,Safe
water_potability,7.387433763,231.923805555,Safe
water_potability,7.763415107,243.797368815,Safe
water_potability,,251.09990496500004,Safe
water_potability,7.509350205,173.13253353500002,Safe
water_potability,,306.84165915,Safe
water_potability,5.057270546,336.766180465,Unsafe
water_potability,5.830542049,321.20042805500003,Unsafe
water_potability,5.859690474,304.44502101,Unsafe
water_potability,8.891674051,299.69993365,Unsafe
water_potability,10.15421907,251.93312768,Unsafe
water_potability,,281.62971895500004,Safe
water_potability,7.683156515,242.322541045,Safe
water_potability,7.455541163,215.58798586,Safe
water_potability,,238.92055304,Safe
water_potability,4.81183249,339.015014845,Unsafe
water_potability,5.720136479,260.98116265,Unsafe
water_potability,9.961503137,297.40851348,Unsafe
water_potability,3.230973106,169.93288988,Unsafe
water_potability,10.18843265,284.621680525,Unsafe
water_potability,6.262907282,370.6873690000001,Unsafe
water_potability,7.399811394,284.28849072,Safe
water_potability,9.271668544,304.039006635,Unsafe
water_potability,4.704183667,188.199394175,Unsafe
water_potability,8.65479265,270.96571619,Unsafe
water_potability,8.018771949,321.503286455,Safe
water_potability,8.189363356,393.552735615,Safe
water_potability,9.341091803,191.478841125,Unsafe
water_potability,,308.942226645,Safe
water_potability,4.89196004,322.967349575,Unsafe
water_potability,6.056817845,205.99915407500004,Unsafe
water_potability,5.655117422,305.43175104,Unsafe
water_potability,7.890263353,412.17678632,Safe
water_potability,11.90773983,260.21501844,Unsafe
water_potability,8.811472248,284.38502391,Unsafe
water_potability,4.12658131,254.870944575,Unsafe
water_potability,5.735358659,302.610680905,Unsafe
water_potability,8.000775801,257.644760295,Safe
water_potability,8.77504747,283.090208375,Unsafe
water_potability,8.303831038,239.38492136,Safe
water_potability,5.082241432,268.553113465,Unsafe
water_potability,5.813546488,287.03611742,Unsafe
water_potability,3.422394164,377.565993415,Unsafe
water_potability,5.913374864,277.576638105,Unsafe
water_potability,6.78302374,325.662047555,Safe
water_potability,6.836059947,321.414762175,Safe
water_potability,4.884388229,250.96760013,Unsafe
water_potability,8.331553235,264.05933372,Safe
water_potability,7.819659154,268.58581652500004,Safe
water_potability,5.428356914,260.25573437500003,Unsafe
water_potability,4.556656719,314.434715465,Unsafe
water_potability,7.333003447,318.906439345,Safe
water_potability,7.114386719,323.39034299,Safe
water_potability,6.376950464,202.652385065,Unsafe
water_potability,9.338235018,328.690315785,Unsafe
water_potability,,341.01966782000005,Safe
water_potability,8.93387761,217.90633228,Unsafe
water_potability,10.60058999,215.228322335,Unsafe
water_potability,6.838816707,236.472259725,Safe
water_potability,5.600876517,239.4339896,Unsafe
water_potability,6.102533306,341.835061685,Unsafe
water_potability,6.490922996,309.99587164,Unsafe
water_potability,8.50697907,361.34786753,Unsafe
water_potability,7.413288341,195.606769475,Safe
water_potability,,295.73037786500004,Safe
water_potability,7.586235788,261.819672855,Safe
water_potability,7.103348375,174.48655263,Safe
water_potability,6.153495924,224.066034075,Unsafe
water_potability,2.376768076,327.54175337000004,Unsafe
water_potability,7.514835666,314.37771846,Safe
water_potability,7.445189293,261.3751504,Safe
water_potability,4.835297728,368.85138524,Unsafe
water_potability,8.376279725,281.74243461000003,Safe
water_potability,7.945909069,310.808361825,Safe
water_potability,8.727778876,300.27322773500003,Unsafe
water_potability,6.089430846,345.64984207000003,Unsafe
water_potability,7.172323075,341.27016313,Safe
water_potability,8.332953485,250.07395556,Safe
water_potability,,243.80333861,Safe
water_potability,4.563370643,340.67021534,Unsafe
water_potability,,245.800252035,Safe
water_potability,3.676844993,389.824009835,Unsafe
water_potability,,214.73095969,Safe
water_potability,7.889079735,294.55854129,Safe
water_potability,5.525768545,236.256703215,Unsafe
water_potability,4.858055602,219.30222262,Unsafe
water_potability,3.272820098,281.911286865,Unsafe
water_potability,7.117578658,247.37587212,Safe
water_potability,7.822257363,385.76434149500005,Safe
water_potability,4.334057806,251.889191515,Unsafe
water_potability,,316.82406275,Safe
water_potability,8.839583902,489.67270274,Unsafe
water_potability,5.290666877,301.97266983000003,Unsafe
water_potability,7.873271693,204.8734662,Safe
water_potability,7.148440932,341.82514145,Safe
water_potability,6.453605209,244.741176615,Unsafe
water_potability,,204.64221375,Safe
water_potability,5.654118943,272.41324896500004,Unsafe
water_potability,7.650683237,276.468629125,Safe
water_potability,6.418203057,254.58385316,Unsafe
water_potability,6.848000113,258.398705955,Safe
water_potability,6.991685153,299.09501323,Safe
water_potability,5.924799469,180.43224849000003,Unsafe
water_potability,7.526680395,292.0563971,Safe
water_potability,,219.48186747500003,Safe
water_potability,5.324641431,323.04844104,Unsafe
water_potability,9.038326069,274.08191356000003,Unsafe
water_potability,5.945988643,306.22938138,Unsafe
water_potability,6.195086858,276.57686790500003,Unsafe
water_potability,9.062822325,282.35703535,Unsafe
water_potability,7.137428697,197.755662585,Safe
water_potability,6.232010556,211.474058965,Unsafe
water_potability,7.780868679,366.417978355,Safe
water_potability,7.150046115,237.730429105,Safe
water_potability,4.574124682,241.930090285,Unsafe
water_potability,6.179312078,331.351871825,Unsafe
water_potability,5.566328463,252.232735495,Unsafe
water_potability,,242.205294045,Safe
water_potability,7.185167714,326.160523,Safe
water_potability,,223.700248395,Safe
water_potability,6.990452677,342.68378196000003,Safe
water_potability,5.810742057,321.199433295,Unsafe
water_potability,7.444165852,341.01940281500003,Safe
water_potability,4.374877632,261.47626856,Unsafe
water_potability,6.602539772,427.42077417,Safe
water_potability,6.857493758,268.082539985,Safe
water_potability,,179.78259663,Safe
water_potability,6.789820821,274.613318785,Safe
water_potability,8.560349291,325.38129507,Unsafe
water_potability,,269.969918985,Safe
water_potability,8.277058198,365.144751465,Safe
water_potability,,188.33533836,Safe
water_potability,6.921257043,345.577337885,Safe
water_potability,5.63692356,206.590137455,Unsafe
water_potability,6.607503311,288.155253685,Safe
water_potability,4.95141352,271.914626815,Unsafe
water_potability,5.913132933,366.21648030500006,Unsafe
water_potability,,237.657216355,Safe
water_potability,5.796236902,371.54890558500006,Unsafe
water_potability,5.039673104,318.71629497500004,Unsafe
water_potability,6.163519015,267.269332655,Unsafe
water_potability,6.339142826,242.13255781,Unsafe
water_potability,7.610672776,256.487013835,Safe
water_potability,5.782079034,341.596427315,Unsafe
water_potability,6.451503543,251.25214491,Unsafe
water_potability,,356.76583163000004,Safe
water_potability,6.9204487,316.8778392,Safe
water_potability,6.549187601,275.858717355,Safe
water_potability,6.393231345,212.177585555,Unsafe
water_potability,6.100245391,292.466386225,Unsafe
water_potability,6.35943131,218.78064676,Unsafe
water_potability,6.272474991,291.56936887,Unsafe
water_potability,,291.712176535,Safe
water_potability,7.493843861,244.07699056,Safe
water_potability,7.635264692,240.86466755000004,Safe
water_potability,9.097617417,284.22129534500004,Unsafe
water_potability,8.040144167,234.62249122,Safe
water_potability,7.296908882,239.138121365,Safe
water_potability,8.226808034,230.70204742,Safe
water_potability,8.014183072,201.45477833,Safe
water_potability,9.252893397,214.44979751,Unsafe
water_potability,7.288112707,250.05172088,Safe
water_potability,4.865444268,346.64709339,Unsafe
water_potability,4.762828659,339.77855145,Unsafe
water_potability,5.141506877,204.89928225000003,Unsafe
water_potability,4.886379804,291.23306277,Unsafe
water_potability,9.454119448,280.548450845,Unsafe
water_potability,7.000523221,314.157922455,Safe
water_potability,8.32398215,350.21497374500007,Safe
water_potability,6.643158712,218.76497565000005,Safe
water_potability,,180.86939546,Safe
water_potability,6.758656471,314.995662215,Safe
water_potability,8.628893415,255.25947616,Unsafe
water_potability,9.794717849,374.429954275,Unsafe
water_potability,5.376078292,225.917293225,Unsafe
water_potability,5.603325961,332.434388065,Unsafe
water_potability,8.592417714,213.562985935,Unsafe
water_potability,7.266781486,260.406241745,Safe
water_potability,8.064652809,318.68222919000004,Safe
water_potability,,257.04171948,Safe
water_potability,6.336456502,319.132077225,Unsafe
water_potability,6.166348223,141.28291424,Unsafe
water_potability,4.533399114,250.676480145,Unsafe
water_potability,8.951652135,264.10097129,Unsafe
water_potability,7.210773702,286.990657395,Safe
water_potability,4.238282525,261.57766297,Unsafe
water_potability,8.264090516,293.057369475,Safe
water_potability,7.893312711,220.39294647500003,Safe
water_potability,4.85558776,298.537224115,Unsafe
water_potability,5.230453969,200.146748815,Unsafe
water_potability,7.017295399,333.299485285,Safe
