ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability,Source,Classification,Reason,Record Number,pH (pouvoir hydrogene),TDS (Total Dissolved Solids),pH,TDS,STATION CODE,LOCATIONS,STATE,Temp,D.O. (mg/l),PH,CONDUCTIVITY (µmhos/cm),B.O.D. (mg/l),NITRATENAN N+ NITRITENANN (mg/l),FECAL COLIFORM (MPN/100ml),TOTAL COLIFORM (MPN/100ml)Mean,year,TEMPERATURE ºC : Min,TEMPERATURE ºC : Max,TEMPERATURE ºC : Mean,pH : Min : 6.5-8.5,pH : Max : 6.5-8.5,pH : Mean : 6.5-8.5,CONDUCTIVITY (µmhos/cm) : Min,CONDUCTIVITY (µmhos/cm) : Max,CONDUCTIVITY (µmhos/cm) : Mean,B.O.D. (mg/l) : Min : < 3 mg/l,B.O.D. (mg/l) : Max : < 3 mg/l,B.O.D. (mg/l) : Mean : < 3 mg/l,NITRATE- N+ NITRITE-N (mg/l) : Min,NITRATE- N+ NITRITE-N (mg/l) : Max,NITRATE- N+ NITRITE-N (mg/l) : Mean,FECAL COLIFORM (MPN/100ml) : Min : < 2500 MPN/100ml,FECAL COLIFORM (MPN/100ml) : Max : < 2500 MPN/100ml,FECAL COLIFORM (MPN/100ml) : Mean : < 2500 MPN/100ml,TOTAL COLIFORM (MPN/100ml) : Min : < 5000 MPN/100ml,TOTAL COLIFORM (MPN/100ml) : Max : < 5000 MPN/100ml,TOTAL COLIFORM (MPN/100ml) : Mean : < 5000 MPN/100ml
5.329938815,196.0346231,24000.52314,5.729574899,335.0923218,511.7051873,18.58809063,68.45803745,5.79932235,0.0,water_potability,Fair,pH 5.329938815 (Critical); Conductivity 511.7051873 (Slightly elevated),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.962993545,206.8178871,24036.59383,7.691454199,356.6325615,552.2730553,8.574690965,88.62013893,4.760381755,0.0,water_potability,Very Good,pH 6.962993545 (Good); Conductivity 552.2730553 (Slightly elevated),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.846059942,177.8291271,16515.67039,6.147209937,308.9016959,542.9970994,12.62647377,60.90025425,4.709374128,0.0,water_potability,Very Good,pH 6.846059942 (Good); Conductivity 542.9970994 (Slightly elevated),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.279842183,175.8906397,11582.50525,7.059985115,,430.3220919,15.67478517,86.7602572,3.27858441,0.0,water_potability,Good,pH 6.279842183 (Out of range); Conductivity 430.3220919 (Slightly elevated),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.739849728,197.3744818,34702.41785,5.869684683,261.0680058,390.0465726,17.75791679,91.38460524,4.379630439,0.0,water_potability,Very Good,pH 6.739849728 (Acceptable range); Conductivity 390.0465726 (Pure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.495035446,184.4348362,26744.30174,7.356517093,332.0302848,459.6421716,18.41792399,71.87557365,4.115428052,0.0,water_potability,Fair,pH 5.495035446 (Critical); Conductivity 459.6421716 (Slightly elevated),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.583770299,217.2832624,36343.40706,8.532725773,375.9643912,393.877683,17.44230131,77.72225679,3.642289214,0.0,water_potability,Very Good,pH 7.583770299 (Good); Conductivity 393.877683 (Pure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.866702734,159.4331752,16298.00135,5.78470854,,525.2137907,11.05544595,79.28873961,5.302972731,0.0,water_potability,Fair,pH 5.866702734 (Critical); Conductivity 525.2137907 (Slightly elevated),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.394980461,220.4223891,21051.25691,8.739505128,348.0477605,353.3654184,19.63704162,48.70998869,4.732002727,0.0,water_potability,Good,pH 6.394980461 (Out of range); Conductivity 353.3654184 (Pure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.82126163,204.04889,37174.00541,7.867815242,329.0195542,466.783264,13.98870666,96.82696136,4.371078785,0.0,water_potability,Fair,pH 5.82126163 (Critical); Conductivity 466.783264 (Slightly elevated),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.514062185,212.5550663,27859.74831,6.64635563,286.4748065,524.5479749,13.06780306,99.91838657,4.460362938,0.0,water_potability,Fair,pH 5.514062185 (Critical); Conductivity 524.5479749 (Slightly elevated),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.730883602,192.4360764,22296.05965,7.450541237,,326.3507452,11.82740117,,4.359137364,0.0,water_potability,Very Good,pH 6.730883602 (Acceptable range); Conductivity 326.3507452 (Pure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.198067643,200.4644449,37200.24206,7.401099401,311.7948866,573.1355324,17.23865591,74.94821697,3.295033859,0.0,water_potability,Fair,pH 5.198067643 (Critical); Conductivity 573.1355324 (Slightly elevated),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,191.0123086,9626.893206,6.179376874,353.0558905,271.3684375,13.44117537,92.4861398,4.654177335,0.0,water_potability,Very Good,Conductivity 271.3684375 (Pure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.362331187,215.6372552,28263.31064,6.478948476,,417.6082144,16.55254307,56.39934641,3.93356497,0.0,water_potability,Very Good,Conductivity 417.6082144 (Slightly elevated),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.06614184,207.3614294,22523.43357,8.064693072,343.2938764,503.2533171,12.16833372,83.65661496,4.127599073,1.0,water_potability,Very Good,Conductivity 503.2533171 (Slightly elevated),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.420347747,232.3868274,25107.20863,6.536679802,,473.2680964,10.81712252,81.2249827,3.75672017,1.0,water_potability,Fair,pH 5.420347747 (Critical); Conductivity 473.2680964 (Slightly elevated),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.015332583,222.1130042,16351.22629,7.838884174,353.1898057,420.1368731,8.840514451,66.54393516,5.251223104,1.0,water_potability,Very Good,Conductivity 420.1368731 (Slightly elevated),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,246.2397632,6974.225135,9.812468419,417.9118369,355.5324696,13.33009055,68.38837818,4.138696567,1.0,water_potability,Very Good,Conductivity 355.5324696 (Pure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.044671753,150.6710211,13593.60002,6.456238477,401.737392,392.2067414,19.82739182,43.56429261,4.914883756,1.0,water_potability,Good,pH 6.044671753 (Out of range); Conductivity 392.2067414 (Pure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.198650336,246.4769625,31369.54164,6.218948454,,527.0007956,10.52293463,62.12546898,3.574172022,1.0,water_potability,Good,pH 6.198650336 (Out of range); Conductivity 527.0007956 (Slightly elevated),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.678945067,178.2005415,20243.0882,7.099474378,,363.9740597,11.91320393,58.27370011,3.089549648,1.0,water_potability,Very Good,pH 7.678945067 (Good); Conductivity 363.9740597 (Pure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.062066123,125.705329,35381.67076,4.740110743,,463.4616401,7.091228957,98.59456046,3.040031498,1.0,water_potability,Good,pH 8.062066123 (Acceptable range); Conductivity 463.4616401 (Slightly elevated),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.255798597,200.1637946,32595.12024,7.572435471,324.5515135,489.2721602,12.30563441,45.68742145,3.968177083,1.0,water_potability,Very Good,Conductivity 489.2721602 (Slightly elevated),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,239.4399531,15426.91508,8.731751183,392.3121734,364.9564913,14.16201047,70.76599159,3.430167323,1.0,water_potability,Very Good,Conductivity 364.9564913 (Pure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.792407469,306.6274814,28508.21693,6.811415525,293.0783048,306.1155393,9.006142614,60.91203353,2.505650441,1.0,water_potability,Very Good,pH 6.792407469 (Acceptable range); Conductivity 306.1155393 (Pure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.368165577,204.0414512,8524.874646,9.469763497,429.8143222,328.5652878,11.17315498,88.88881943,3.684263383,1.0,water_potability,Very Good,Conductivity 328.5652878 (Pure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.837786915,195.8272127,11610.20795,7.870061541,332.7590286,514.9259969,12.29161551,87.42907784,2.087080217,1.0,water_potability,Good,pH 8.837786915 (Out of range); Conductivity 514.9259969 (Slightly elevated),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.108140711,148.6246065,23688.20522,7.003487667,339.112673,259.9637626,17.21857543,56.04493436,4.015246444,1.0,water_potability,Very Good,Conductivity 259.9637626 (Pure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.289618437,194.0563929,21776.17017,6.278292699,359.099733,353.7729296,14.18147063,33.59203077,4.54810035,1.0,water_potability,Good,pH 5.289618437 (Critical); Conductivity 353.7729296 (Pure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.169251038,162.4782263,39624.08718,5.408353952,300.6951298,507.027006,16.55922859,,4.533174155,1.0,water_potability,Very Good,Conductivity 507.027006 (Slightly elevated),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.695049437,153.8097827,11598.68237,8.053642008,,297.6758766,12.90735091,73.6887424,3.198879005,1.0,water_potability,Very Good,pH 7.695049437 (Good); Conductivity 297.6758766 (Pure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.693149901,219.1782966,16559.87726,8.877010593,355.3049804,545.228668,7.283012996,73.33152913,4.687846798,1.0,water_potability,Good,pH 8.693149901 (Out of range); Conductivity 545.228668 (Slightly elevated),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,184.7860379,18113.0173,8.319079888,381.5132119,530.2483872,19.38594101,70.9575654,3.077034893,1.0,water_potability,Very Good,Conductivity 530.2483872 (Slightly elevated),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.999764511,219.1433726,16078.45939,7.652135132,355.6888923,282.5023381,17.29755552,65.06506907,3.360130678,1.0,water_potability,Very Good,pH 6.999764511 (Good); Conductivity 282.5023381 (Pure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.897922717,173.3909282,16616.51662,6.352933531,329.3397676,337.4360877,12.44697563,60.15941277,4.490105279,1.0,water_potability,Very Good,pH 6.897922717 (Good); Conductivity 337.4360877 (Pure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.382314604,212.8385143,24259.75167,7.360504475,,342.5814436,12.33297914,67.74899138,2.881370055,1.0,water_potability,Good,pH 6.382314604 (Out of range); Conductivity 342.5814436 (Pure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.917092057,196.6037461,37215.22684,7.408017537,247.9348553,522.5485531,5.512039718,77.83081604,3.39332538,1.0,water_potability,Fair,pH 9.917092057 (Critical); Conductivity 522.5485531 (Slightly elevated),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.609025354,271.6308238,26955.33018,6.772753383,296.6515644,443.8725583,17.04868332,72.82739237,3.354890148,1.0,water_potability,Fair,pH 5.609025354 (Critical); Conductivity 443.8725583 (Slightly elevated),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.277463093,225.9419346,22807.33885,7.389259612,,328.6844196,13.22566586,50.80335295,3.123166159,1.0,water_potability,Good,pH 6.277463093 (Out of range); Conductivity 328.6844196 (Pure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,190.2673674,15255.11526,7.597687574,366.1923267,418.4767415,13.31272274,68.94488848,3.796737486,1.0,water_potability,Very Good,Conductivity 418.4767415 (Slightly elevated),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.714312672,191.6926397,19789.63608,7.856556902,340.3263144,377.9263683,18.91702672,58.69220411,4.42513397,1.0,water_potability,Very Good,pH 7.714312672 (Good); Conductivity 377.9263683 (Pure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.351286549,162.2133452,22337.44839,6.867963632,379.6138031,337.0773485,11.71214925,65.96781372,3.707053968,1.0,water_potability,Good,pH 6.351286549 (Out of range); Conductivity 337.0773485 (Pure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.958871446,184.8285571,26845.66101,7.673719025,327.2391088,389.2642157,11.03286717,52.51051952,4.007902613,1.0,water_potability,Very Good,pH 7.958871446 (Good); Conductivity 389.2642157 (Pure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.618186567,164.2545648,13776.62179,5.925462323,,315.1993932,12.08216871,61.47442287,3.797067861,1.0,water_potability,Very Good,pH 6.618186567 (Acceptable range); Conductivity 315.1993932 (Pure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.000723336,161.0023053,21111.6641,4.339125999,301.3071729,384.7532976,9.261965326,71.00221725,4.176218743,1.0,water_potability,Good,pH 6.000723336 (Out of range); Conductivity 384.7532976 (Pure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.39292784,159.1689259,21217.1586,5.298877262,317.2567883,305.2436004,16.86545299,62.15437946,3.271338859,1.0,water_potability,Good,pH 6.39292784 (Out of range); Conductivity 305.2436004 (Pure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.977267852,223.2788913,20287.35977,5.274744659,282.0857193,377.000392,14.0462775,67.62724106,2.367041309,1.0,water_potability,Very Good,pH 6.977267852 (Good); Conductivity 377.000392 (Pure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.353436844,218.5493627,18664.8443,6.690393745,312.3930192,503.414897,15.42245924,94.38693228,3.861109202,1.0,water_potability,Good,pH 6.353436844 (Out of range); Conductivity 503.414897 (Slightly elevated),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.019939995,140.8678983,20666.41014,6.903524638,,428.6953308,8.398237311,67.29095585,2.747027112,1.0,water_potability,Good,pH 6.019939995 (Out of range); Conductivity 428.6953308 (Slightly elevated),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.330196877,159.8037202,14884.33996,9.19457484,411.1006917,404.1959121,17.37573935,51.15397221,2.884715098,1.0,water_potability,Very Good,Conductivity 404.1959121 (Slightly elevated),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.241338767,157.9274924,31598.53638,6.778054104,,464.0254828,12.05362721,93.87169224,3.842577604,1.0,water_potability,Fair,pH 9.241338767 (Critical); Conductivity 464.0254828 (Slightly elevated),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.593174457,176.6128288,21857.83889,4.709044275,,310.4359793,14.31428181,52.69795844,3.931653171,1.0,water_potability,Very Good,pH 6.593174457 (Acceptable range); Conductivity 310.4359793 (Pure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.948265449,225.23176,6874.586016,10.11698418,429.0456197,386.5820832,15.84519273,59.47401272,4.095611813,1.0,water_potability,Very Good,pH 6.948265449 (Good); Conductivity 386.5820832 (Pure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,210.7328536,13671.41603,8.546187001,418.4705513,352.2523277,10.35365874,45.30400698,3.364890882,1.0,water_potability,Very Good,Conductivity 352.2523277 (Pure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,214.7257042,21093.21741,7.366497202,291.2832716,539.0065207,14.6702456,62.25962323,3.589251634,1.0,water_potability,Very Good,Conductivity 539.0065207 (Slightly elevated),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.938321179,214.4695748,10815.39944,7.795542714,,626.1287371,17.47759799,59.98973731,3.88950004,1.0,water_potability,Fair,pH 5.938321179 (Critical); Conductivity 626.1287371 (Slightly elevated),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.249550509,230.9328321,32898.74937,7.019971075,280.6749836,364.9311281,17.05118473,69.78164117,4.284831119,1.0,water_potability,Very Good,pH 8.249550509 (Acceptable range); Conductivity 364.9311281 (Pure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.903816978,258.5268417,35455.70961,4.881376648,206.2472294,318.6226223,13.96173961,65.86667919,3.867843303,1.0,water_potability,Very Good,pH 6.903816978 (Good); Conductivity 318.6226223 (Pure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.605674821,210.3714356,9583.710441,8.509403339,371.4716905,325.6836912,11.78126502,86.51347439,5.554074526,1.0,water_potability,Very Good,pH 7.605674821 (Good); Conductivity 325.6836912 (Pure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.589290501,108.6990768,34298.15294,4.949409764,317.6101823,324.5902735,19.49539316,,3.181112063,1.0,water_potability,Very Good,pH 6.589290501 (Acceptable range); Conductivity 324.5902735 (Pure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.511816641,174.6141336,15736.89396,8.034283891,,303.1081459,17.42546021,90.66233669,2.285519929,1.0,water_potability,Very Good,pH 7.511816641 (Good); Conductivity 303.1081459 (Pure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.301444654,143.4313503,46718.55597,4.768780801,252.4664847,446.8396726,12.57541689,60.6484039,3.16007484,1.0,water_potability,Very Good,Conductivity 446.8396726 (Slightly elevated),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.788291583,182.0368954,25661.36054,6.939853225,352.3449293,419.8958885,11.83538218,71.43603837,4.255948317,1.0,water_potability,Good,pH 6.788291583 (Acceptable range); Conductivity 419.8958885 (Slightly elevated),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,184.0409883,23727.09411,4.964448948,277.6808372,382.8477409,10.21362258,75.56104956,3.714469253,1.0,water_potability,Very Good,Conductivity 382.8477409 (Pure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,194.761215,38119.18557,6.998157842,333.2892162,436.9274171,13.74659793,60.49058104,3.356977982,1.0,water_potability,Very Good,Conductivity 436.9274171 (Slightly elevated),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.692531669,200.4043509,37033.15209,4.727072323,280.8449162,376.6727942,12.48525699,57.81848371,2.942115367,1.0,water_potability,Very Good,pH 6.692531669 (Acceptable range); Conductivity 376.6727942 (Pure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.028101118,262.8084777,17150.10055,9.378390092,380.3013502,514.5456721,20.63759873,76.52907701,4.080786271,1.0,water_potability,Good,pH 6.028101118 (Out of range); Conductivity 514.5456721 (Slightly elevated),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.715940564,218.0623835,17180.18818,8.915970938,393.2757718,349.00307,14.35459508,57.24708238,2.404729206,1.0,water_potability,Very Good,pH 6.715940564 (Acceptable range); Conductivity 349.00307 (Pure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.490786676,202.4580608,26551.3701,7.120772303,312.9340248,306.3455625,17.9981601,67.35607868,4.354535491,1.0,water_potability,Very Good,Conductivity 306.3455625 (Pure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,287.3702082,41325.44355,5.517279718,,375.7245185,13.97733754,97.85977469,4.322325337,1.0,water_potability,Very Good,Conductivity 375.7245185 (Pure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.336588682,106.3801125,15570.14232,6.851404882,441.5876538,380.4330194,5.218232927,48.73551396,4.356593856,1.0,water_potability,Good,pH 6.336588682 (Out of range); Conductivity 380.4330194 (Pure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.381757557,203.4603016,1372.091043,11.12915366,475.7374602,361.3424956,16.54843839,55.13254619,3.338021759,1.0,water_potability,Very Good,Conductivity 361.3424956 (Pure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.256015039,196.6498226,44184.23046,5.265557586,260.4256046,324.2501476,8.148929055,69.37504408,4.534960273,1.0,water_potability,Very Good,Conductivity 324.2501476 (Pure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.025821771,147.9680603,21226.66555,7.342380639,387.4028567,421.0999169,13.99610055,51.17405802,4.746091949,1.0,water_potability,Very Good,Conductivity 421.0999169 (Slightly elevated),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.606880475,183.8400997,29339.92927,5.703617134,259.534719,426.9859417,14.00698323,91.59070343,4.564460392,1.0,water_potability,Very Good,pH 7.606880475 (Good); Conductivity 426.9859417 (Slightly elevated),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.983860439,202.2562815,11848.76973,7.657534113,,486.9705426,16.06143978,61.85135772,4.159566509,1.0,water_potability,Very Good,pH 6.983860439 (Good); Conductivity 486.9705426 (Slightly elevated),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.347020018,97.2809086,19743.14842,3.40268159,305.4312362,502.9190132,15.09409115,86.55416824,4.526350939,1.0,water_potability,Good,pH 6.347020018 (Out of range); Conductivity 502.9190132 (Slightly elevated),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.322828417,230.3429008,24682.12455,7.425580497,323.8327374,349.3132127,9.497937073,50.6601455,3.981968832,1.0,water_potability,Very Good,Conductivity 349.3132127 (Pure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.777506359,207.0507483,15228.91291,6.182409482,321.3994036,523.241732,12.68372439,86.16597061,4.263180268,1.0,water_potability,Good,pH 6.777506359 (Acceptable range); Conductivity 523.241732 (Slightly elevated),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.370364965,155.5535654,27193.31738,5.791452509,,356.5198655,7.832108146,69.41966467,2.746649834,1.0,water_potability,Very Good,pH 8.370364965 (Acceptable range); Conductivity 356.5198655 (Pure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.642755695,168.8964217,36505.52426,6.062561087,298.5524799,474.0574902,14.29924187,71.70689113,4.299209281,1.0,water_potability,Good,pH 6.642755695 (Acceptable range); Conductivity 474.0574902 (Slightly elevated),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.217584914,203.7072216,15597.64088,7.751461186,361.2478097,452.9220249,14.59714452,70.8509765,4.15016691,1.0,water_potability,Good,pH 6.217584914 (Out of range); Conductivity 452.9220249 (Slightly elevated),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.630122156,192.5217032,36269.70132,4.973866332,277.4992971,320.470853,14.78634736,80.98021278,3.352764606,1.0,water_potability,Very Good,pH 6.630122156 (Acceptable range); Conductivity 320.470853 (Pure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.051022203,171.751754,28338.66404,6.392120731,319.0050711,496.9062662,16.19287015,91.12321932,3.767443126,1.0,water_potability,Good,pH 8.051022203 (Acceptable range); Conductivity 496.9062662 (Slightly elevated),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.416086817,208.3260218,28234.90686,7.784123049,297.3305281,444.5601085,12.64517578,78.75653284,4.93008381,1.0,water_potability,Good,pH 8.416086817 (Acceptable range); Conductivity 444.5601085 (Slightly elevated),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,166.9139914,24037.51049,7.136712611,349.8852761,411.478461,9.45647317,94.90112227,3.743703735,1.0,water_potability,Very Good,Conductivity 411.478461 (Slightly elevated),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.933067692,204.7242814,12732.88824,7.717186742,331.087177,449.6856024,15.66962824,55.40407966,4.534233043,1.0,water_potability,Very Good,pH 7.933067692 (Good); Conductivity 449.6856024 (Slightly elevated),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.917608595,181.5253898,15805.65015,7.263017971,,291.7960672,13.0436168,77.13105116,3.784085381,1.0,water_potability,Very Good,pH 7.917608595 (Good); Conductivity 291.7960672 (Pure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.942045991,215.6737861,56488.67241,3.231438401,129.0,541.9154677,9.31377068,70.82837383,4.354287641,1.0,water_potability,Good,pH 8.942045991 (Out of range); Conductivity 541.9154677 (Slightly elevated),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.033945359,246.622871,15428.45092,7.570768596,305.6164225,516.2178472,17.52681934,91.60279375,3.931730863,1.0,water_potability,Very Good,Conductivity 516.2178472 (Slightly elevated),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,158.2076474,45243.02895,4.064877887,247.1800381,399.7669648,16.08623245,53.50208576,4.108856703,1.0,water_potability,Very Good,Conductivity 399.7669648 (Pure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.580048808,225.0885545,31749.9244,5.884795116,,503.9087331,18.5024061,78.3543407,3.959636524,1.0,water_potability,Very Good,pH 7.580048808 (Good); Conductivity 503.9087331 (Slightly elevated),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.473249064,129.2400806,20465.58861,7.212916681,,590.9065736,15.29270572,63.93982069,4.81018543,1.0,water_potability,Good,pH 8.473249064 (Acceptable range); Conductivity 590.9065736 (Slightly elevated),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.816416925,237.2695048,24170.27489,8.706012437,349.772176,477.0239651,16.57405983,92.9457572,4.274738214,1.0,water_potability,Very Good,pH 6.816416925 (Good); Conductivity 477.0239651 (Slightly elevated),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.460033522,215.4406413,35775.7934,6.502544137,307.5634549,365.0941435,8.127542868,77.55495328,3.535597779,1.0,water_potability,Good,pH 6.460033522 (Out of range); Conductivity 365.0941435 (Pure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.227826795,169.9262216,22550.49226,4.973592706,297.4044974,460.4153864,20.78959171,93.3007329,4.007347485,1.0,water_potability,Good,pH 6.227826795 (Out of range); Conductivity 460.4153864 (Slightly elevated),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,190.5675212,18589.03116,7.470352523,362.1469773,471.4447687,13.76023094,90.30630974,4.400203469,1.0,water_potability,Very Good,Conductivity 471.4447687 (Slightly elevated),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,195.5409669,4142.499001,9.89270344,462.474215,435.418245,15.84604761,,3.612918763,1.0,water_potability,Very Good,Conductivity 435.418245 (Slightly elevated),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
