Source,pH,TDS,Classification
water_potability,5.588129751,268.2605619,Unsafe
water_potability,8.649868625,214.1777243,Unsafe
water_potability,7.899256515,260.0973738,Safe
water_potability,5.952267969,275.5765968,Unsafe
water_potability,8.040187557,273.356992,Safe
water_potability,4.313219151,324.9056178,Unsafe
water_potability,6.707016928,359.8688987,Safe
water_potability,5.853560601,318.3679775,Unsafe
water_potability,8.817402774,358.8484536,Unsafe
water_potability,,248.0955212,Safe
water_potability,,209.7781954,Safe
water_potability,7.47640846,220.8244921,Safe
water_potability,7.691486298,348.9782329,Safe
water_potability,7.367371853,230.5972112,Safe
water_potability,8.927905926,285.0351316,Unsafe
water_potability,5.62122732,212.1280671,Unsafe
water_potability,6.450644925,372.4719563,Unsafe
water_potability,7.566517125,256.9432291,Safe
water_potability,6.115637546,264.7577005,Unsafe
water_potability,7.595228724,212.3076353,Safe
water_potability,,303.9582471,Safe
water_potability,7.131221859,332.138514,Safe
water_potability,7.399724708,230.5337527,Safe
water_potability,7.002479941,297.4704083,Safe
water_potability,5.345345371,322.6280689,Unsafe
water_potability,6.185951163,311.4096993,Unsafe
water_potability,6.070090952,315.8130676,Unsafe
water_potability,7.095569331,295.0705922,Safe
water_potability,,266.8118269,Safe
water_potability,3.928556492,263.9556492,Unsafe
water_potability,6.352973105,262.3143135,Unsafe
water_potability,5.999125178,323.3601478,Unsafe
water_potability,8.899588378,247.7535799,Unsafe
water_potability,7.37533762,321.7740939,Safe
water_potability,8.979322853,315.6290721,Unsafe
water_potability,8.532377474,283.5072339,Unsafe
water_potability,7.213537481,215.9296797,Safe
water_potability,,307.0144966,Safe
water_potability,8.895574458,289.2042293,Unsafe
water_potability,6.582764204,221.7864587,Safe
water_potability,,233.7544213,Safe
water_potability,,213.1509646,Safe
water_potability,5.986593892,230.1727093,Unsafe
water_potability,6.841221063,345.9200815,Safe
water_potability,,311.3493323,Safe
water_potability,7.146117225,315.3209896,Safe
water_potability,,282.3523974,Safe
water_potability,7.507575296,245.0988362,Safe
water_potability,7.997175823,333.801259,Safe
water_potability,5.174345998,264.6164961,Unsafe
water_potability,,237.3413766,Safe
water_potability,6.479092567,240.6883945,Unsafe
water_potability,7.811512445,273.7364726,Safe
water_potability,7.437216653,268.8763682,Safe
water_potability,7.953878115,231.5913217,Safe
water_potability,6.396569931,318.1420483,Unsafe
water_potability,,351.5847012,Safe
water_potability,8.058135997,181.0267112,Safe
water_potability,,230.8702076,Safe
water_potability,,252.8298637,Safe
water_potability,9.497261163,344.6410551,Unsafe
water_potability,7.984710742,220.0314894,Safe
water_potability,6.26111058,319.112723,Unsafe
water_potability,6.957802749,280.3909304,Safe
water_potability,9.663159015,278.7891806,Unsafe
water_potability,6.732713713,208.886937,Safe
water_potability,4.886057057,370.2278371,Unsafe
water_potability,9.610220345,315.4964516,Unsafe
water_potability,8.518531795,360.1903743,Unsafe
water_potability,6.950786515,271.1698898,Safe
water_potability,6.023022741,330.7531845,Unsafe
water_potability,9.011480407,250.5162455,Unsafe
water_potability,7.946767904,199.4443112,Safe
water_potability,7.709617351,258.5996178,Safe
water_potability,6.081615358,266.8309083,Unsafe
water_potability,8.146185794,289.8552846,Safe
water_potability,8.141861116,209.2138582,Safe
water_potability,7.703356821,389.1308703,Safe
water_potability,,187.5365032,Safe
water_potability,9.252856509,260.0023329,Unsafe
water_potability,6.047651489,251.3297833,Unsafe
water_potability,6.152857802,263.9613776,Unsafe
water_potability,9.074922874,220.5809666,Unsafe
water_potability,7.436537227,259.0732396,Safe
water_potability,,305.03696,Safe
water_potability,7.130099196,249.2457944,Safe
water_potability,6.79212545,240.8903756,Safe
water_potability,,246.4623223,Safe
water_potability,8.885626344,259.7871617,Unsafe
water_potability,9.47531626,283.5320233,Unsafe
water_potability,,286.6188464,Safe
water_potability,7.183108734,191.7442961,Safe
water_potability,6.157443145,346.637428,Unsafe
water_potability,6.467868302,231.6260972,Unsafe
water_potability,,321.2877097,Safe
water_potability,7.488133464,252.1142489,Safe
water_potability,7.32354512,246.6700947,Safe
water_potability,,360.4728802,Safe
water_potability,6.530796124,318.9186895,Safe
water_potability,6.931470427,259.1211638,Safe
water_potability,7.774645243,209.2386927,Safe
water_potability,8.107500139,214.6374849,Safe
water_potability,6.306864459,228.0909973,Unsafe
water_potability,,307.9731918,Safe
water_potability,6.609680322,302.9669552,Safe
water_potability,6.632205879,297.9384101,Safe
water_potability,,272.644507,Safe
water_potability,5.716755667,224.3045587,Unsafe
water_potability,7.74045387,317.8805787,Safe
water_potability,6.277277371,308.5016698,Unsafe
water_potability,8.006373298,238.9978439,Safe
water_potability,6.513016586,266.5658508,Safe
water_potability,6.234197672,228.2670654,Unsafe
water_potability,7.277143967,261.7319784,Safe
water_potability,6.04451303,280.2126763,Unsafe
water_potability,6.643026538,296.2006164,Safe
water_potability,5.15045654,246.699659,Unsafe
water_potability,6.110545161,221.409917,Unsafe
water_potability,7.831117737,281.7492842,Safe
water_potability,6.980727164,274.6182375,Safe
water_potability,8.552782416,221.3680589,Unsafe
water_potability,6.449379439,249.847435,Unsafe
water_potability,7.392084038,201.5486533,Safe
water_potability,8.360795827,306.5098365,Safe
water_potability,7.619845077,185.4774628,Safe
water_potability,5.404510674,257.9922892,Unsafe
water_potability,7.079303518,222.771457,Safe
water_potability,,276.0223523,Safe
water_potability,7.161714893,311.1985308,Safe
water_potability,6.854946859,227.7240605,Safe
water_potability,7.309556407,310.2029978,Safe
water_potability,9.313465893,174.071112,Unsafe
water_potability,,372.553734,Safe
water_potability,,220.229207,Safe
water_potability,6.187938054,178.5970568,Unsafe
water_potability,,210.0523864,Safe
water_potability,7.965337305,342.9973571,Safe
water_potability,9.264390909,278.0659919,Unsafe
water_potability,7.754044354,388.3659267,Safe
water_potability,9.393891652,239.7424924,Unsafe
water_potability,8.176079615,302.1221646,Safe
water_potability,8.337696201,196.574507,Safe
water_potability,,326.3344507,Safe
water_potability,7.191024857,302.3324449,Safe
water_potability,8.613698595,272.1533942,Unsafe
water_potability,7.793039171,285.8060397,Safe
water_potability,3.878879389,290.7474413,Unsafe
water_potability,,268.8999461,Safe
water_potability,3.978284627,269.3133396,Unsafe
water_potability,5.96406536,316.2359747,Unsafe
water_potability,7.53205858,256.0817283,Safe
water_potability,7.233538435,309.2840692,Safe
water_potability,,246.7169663,Safe
water_potability,,274.3112817,Safe
water_potability,7.480728114,306.8385706,Safe
water_potability,4.477091714,297.0368517,Unsafe
water_potability,,273.1424173,Safe
water_potability,,236.7778258,Safe
water_potability,6.31407747,257.8374346,Unsafe
water_potability,,202.783252,Safe
water_potability,8.822610384,249.6120556,Unsafe
water_potability,6.922652371,364.5120068,Safe
water_potability,,233.8557872,Safe
water_potability,6.904536858,271.2121065,Safe
water_potability,6.548017642,189.2289929,Safe
water_potability,6.581082756,309.6981338,Safe
water_potability,7.864649673,269.3373471,Safe
water_potability,6.136907177,236.3520195,Unsafe
water_potability,6.94702854,241.8148311,Safe
water_potability,6.203322508,207.848343,Unsafe
water_potability,,233.7246168,Safe
water_potability,8.373170925,257.8528533,Safe
water_potability,,243.4400781,Safe
water_potability,5.921247069,247.3248816,Unsafe
water_potability,8.829806178,196.2323734,Unsafe
water_potability,,329.9188674,Safe
water_potability,6.832217388,253.4857632,Safe
water_potability,9.281302611,249.1190183,Unsafe
water_potability,7.456250785,271.1313863,Safe
water_potability,7.088250976,194.1366436,Safe
water_potability,5.648628538,226.0650084,Unsafe
water_potability,4.293961235,309.3196698,Unsafe
water_potability,9.678050854,211.2507251,Unsafe
water_potability,8.662709501,298.7615278,Unsafe
water_potability,5.897391121,277.2287923,Unsafe
water_potability,9.494242648,377.7008017,Unsafe
water_potability,,264.9679255,Safe
water_potability,7.080193059,231.3594377,Safe
water_potability,7.55985231,181.0091308,Safe
water_potability,7.040394956,345.4598332,Safe
water_potability,8.053043682,333.3843737,Safe
water_potability,7.044375319,362.8147847,Safe
water_potability,6.309891576,247.6882046,Unsafe
water_potability,6.203572848,390.9920086,Unsafe
water_potability,6.879404957,199.4097964,Safe
water_potability,7.754884394,244.187249,Safe
water_potability,7.916669699,281.1834971,Safe
water_potability,6.405392482,356.6145064,Unsafe
water_potability,7.795957801,314.6681099,Safe
water_potability,6.963979351,233.0357099,Safe
water_potability,6.967861397,281.6056286,Safe
water_potability,6.622791356,202.0532397,Safe
water_potability,7.369988621,232.0930321,Safe
water_potability,,389.7494479,Safe
water_potability,6.944868387,305.8898444,Safe
water_potability,5.284810115,315.7735302,Unsafe
water_potability,6.851442603,242.8074138,Safe
water_potability,7.760189365,225.6675073,Safe
water_potability,7.280560357,255.1461884,Safe
water_potability,6.83425989,258.2693804,Safe
water_potability,6.728975148,317.8346562,Safe
water_potability,8.016418375,287.6246958,Safe
water_potability,6.864916739,260.6274257,Safe
water_potability,5.80897552,245.5032338,Unsafe
water_potability,8.458796988,213.576629,Safe
water_potability,6.987335279,311.8865728,Safe
water_potability,7.288736661,318.5306115,Safe
water_potability,8.116350275,270.7878122,Safe
water_potability,7.463915951,262.407276,Safe
water_potability,7.512361216,307.022381,Safe
water_potability,6.415108472,344.3247029,Unsafe
water_potability,7.059940234,338.1773594,Safe
water_potability,,202.2104919,Safe
water_potability,7.425102223,220.3079261,Safe
water_potability,6.742622398,265.7548154,Safe
water_potability,7.682923445,386.5566548,Safe
water_potability,7.041665417,252.4205301,Safe
water_potability,7.185276449,282.9339375,Safe
water_potability,6.597292363,325.9962242,Safe
water_potability,6.908853083,282.3276425,Safe
water_potability,,295.4534476,Safe
water_potability,,240.0383552,Safe
water_potability,6.281903929,275.8900203,Unsafe
water_potability,7.036752104,318.2042856,Safe
water_potability,7.362912867,284.3031921,Safe
water_potability,7.369087139,275.8952654,Safe
water_potability,7.708109989,339.9842307,Safe
water_potability,6.50411278,233.6496176,Safe
water_potability,8.185923417,266.6028442,Safe
water_potability,6.149185174,280.573334,Unsafe
water_potability,7.080445821,344.5343975,Safe
water_potability,6.628427347,243.3957902,Safe
water_potability,4.704698462,224.0509309,Unsafe
water_potability,7.976900874,398.861806,Safe
water_potability,6.809644515,234.6063225,Safe
water_potability,,181.7821979,Safe
water_potability,6.967696683,330.0635402,Safe
water_potability,6.44455517,311.6616159,Unsafe
water_potability,6.277742483,393.5089437,Unsafe
water_potability,,266.947393,Safe
water_potability,9.014356734,289.7497279,Unsafe
water_potability,7.78166376,290.6586157,Safe
water_potability,6.084360116,284.0428074,Unsafe
water_potability,7.15473588,345.5417122,Safe
water_potability,6.74881155,342.848766,Safe
water_potability,8.128270069,250.946247,Safe
water_potability,,203.4562653,Safe
water_potability,6.335683142,394.6166726,Unsafe
water_potability,5.940475876,261.8767507,Unsafe
water_potability,7.614877639,289.7484546,Safe
water_potability,6.718249445,416.9917994,Safe
water_potability,6.866356515,300.6478246,Safe
water_potability,,279.2986012,Safe
water_potability,7.553844615,292.8483412,Safe
water_potability,7.366671989,255.6150448,Safe
water_potability,6.567759613,253.7774779,Safe
water_potability,6.333640046,238.4285199,Unsafe
water_potability,5.892413186,290.2213562,Unsafe
water_potability,7.91803917,232.7633012,Safe
water_potability,6.549124998,234.6742048,Safe
water_potability,6.804796145,224.0669038,Safe
water_potability,,224.9198535,Safe
water_potability,7.17617087,315.4153792,Safe
water_potability,7.085095883,251.9517723,Safe
water_potability,7.201702375,257.3849359,Safe
water_potability,7.776044113,227.1302143,Safe
water_potability,,350.6520702,Safe
water_potability,7.046548537,226.371984,Safe
water_potability,,190.9922719,Safe
water_potability,7.732880078,369.0194827,Safe
water_potability,6.266799948,180.0830211,Unsafe
water_potability,6.630251709,270.9837462,Safe
water_potability,6.775631133,388.6865279,Safe
water_potability,,202.563123,Safe
water_potability,8.164992426,250.1090703,Safe
water_potability,7.773758137,231.290594,Safe
water_potability,7.295141332,276.0226166,Safe
water_potability,,341.3960661,Safe
water_potability,7.657541728,198.659116,Safe
water_potability,7.664793523,331.5304829,Safe
water_potability,,220.3221789,Safe
water_potability,7.800421289,291.5871663,Safe
water_potability,7.264069097,196.269808,Safe
water_potability,7.544305636,290.888426,Safe
water_potability,7.749773784,259.0540957,Safe
water_potability,7.442023084,227.5553251,Safe
water_potability,6.559252621,346.8295074,Safe
water_potability,7.035036795,348.519535,Safe
water_potability,7.880685943,307.0399108,Safe
water_potability,7.498372459,194.4762594,Safe
water_potability,,301.6161961,Safe
water_potability,6.538207173,302.4792323,Safe
water_potability,6.373288071,267.5278515,Unsafe
water_potability,5.756475689,287.7931913,Unsafe
water_potability,6.918062438,219.9085459,Safe
water_potability,8.81350466,180.9308301,Unsafe
water_potability,7.361599832,253.0272195,Safe
water_potability,9.175586153,274.5068476,Unsafe
water_potability,,378.2877743,Safe
water_potability,6.550877193,240.2485047,Safe
water_potability,6.510855611,284.0833868,Safe
water_potability,7.347030356,268.5892498,Safe
water_potability,8.11195317,182.6949818,Safe
water_potability,,237.2711272,Safe
water_potability,5.985012451,310.9160342,Unsafe
water_potability,,214.664694,Safe
water_potability,,303.8619357,Safe
water_potability,6.433722353,243.7683446,Unsafe
water_potability,6.770095146,337.5972385,Safe
water_potability,7.927969553,205.3437169,Safe
water_potability,7.338826111,241.0594106,Safe
water_potability,7.078361074,306.9794006,Safe
water_potability,6.751668627,303.6464417,Safe
water_potability,7.744125219,275.8136811,Safe
water_potability,7.560392023,312.872153,Safe
water_potability,7.830607591,263.43118,Safe
water_potability,6.746934968,214.5544199,Safe
water_potability,6.542281787,308.1050151,Safe
water_potability,8.549692514,275.0215518,Unsafe
water_potability,7.499844502,247.6494134,Safe
water_potability,5.763772807,244.7779025,Unsafe
water_potability,7.276863125,309.1699335,Safe
water_potability,7.493290816,325.8744756,Safe
water_potability,6.11602398,298.3454083,Unsafe
water_potability,5.226895232,308.9660321,Unsafe
water_potability,,306.4603224,Safe
water_potability,6.420640206,307.4921353,Unsafe
water_potability,7.669012537,265.0190486,Safe
water_potability,7.128062255,272.5482371,Safe
water_potability,,332.9509992,Safe
water_potability,6.615350135,322.636315,Safe
water_potability,6.504876222,233.9833838,Safe
water_potability,7.459124173,347.2085482,Safe
water_potability,,232.2830683,Safe
water_potability,7.096047101,287.6533397,Safe
water_potability,6.989442177,197.3379191,Safe
water_potability,,401.1441161,Safe
water_potability,8.297725878,243.1776896,Safe
water_potability,3.84645395,241.3250928,Unsafe
water_potability,,304.7479399,Safe
water_potability,9.380007092,323.9034903,Unsafe
water_potability,8.998375023,283.9989804,Unsafe
water_potability,5.690387424,323.8839358,Unsafe
water_potability,7.301563449,311.0035806,Safe
water_potability,7.031684051,241.5506581,Safe
water_potability,4.348674993,192.2371914,Unsafe
water_potability,5.29419539,371.1337676,Unsafe
water_potability,7.257930995,225.08966,Safe
water_potability,9.250491639,283.720945,Unsafe
water_potability,9.680474778,299.8450615,Unsafe
water_potability,,190.7606988,Safe
water_potability,6.741245821,325.092884,Safe
water_potability,6.81170227,258.5616273,Safe
water_potability,6.966942962,420.7774602,Safe
water_potability,7.446089059,236.6872127,Safe
water_potability,6.210647606,260.8991217,Unsafe
water_potability,7.341547112,215.8547907,Safe
water_potability,7.051396426,365.1639943,Safe
water_potability,6.64261391,178.796613,Safe
water_potability,10.14629048,226.5146254,Unsafe
water_potability,14,299.4844237,Unsafe
water_potability,8.4695373,359.6750691,Safe
water_potability,6.043212071,267.0910378,Unsafe
water_potability,5.84111884,404.9263236,Unsafe
water_potability,8.114665426,323.0433645,Safe
water_potability,5.585116998,284.131032,Unsafe
water_potability,5.903993501,210.6296925,Unsafe
water_potability,10.28412608,304.7630715,Unsafe
water_potability,9.57822672,216.4954422,Unsafe
water_potability,7.094830834,343.3732403,Safe
water_potability,,274.3175965,Safe
water_potability,9.687260028,299.695636,Unsafe
water_potability,6.52744059,228.1914619,Safe
water_potability,,310.7667503,Safe
water_potability,7.744772552,258.0873578,Safe
water_potability,8.28922427,190.3595309,Safe
water_potability,7.249257333,199.4084499,Safe
water_potability,7.744098531,263.2709606,Safe
water_potability,,273.7411809,Safe
water_potability,6.890274539,256.3863778,Safe
water_potability,6.047380857,216.7949995,Unsafe
water_potability,11.56876797,301.2328162,Unsafe
water_potability,10.16483856,181.4575332,Unsafe
water_potability,8.722311224,398.0131828,Unsafe
water_potability,3.717703935,191.0464394,Unsafe
water_potability,4.894278074,220.142695,Unsafe
water_potability,6.071183422,253.046826,Unsafe
water_potability,9.032563451,222.7849261,Unsafe
water_potability,9.913703797,351.7935006,Unsafe
water_potability,,273.0784634,Safe
water_potability,4.229224559,317.49631,Unsafe
water_potability,9.135451944,241.1043755,Unsafe
water_potability,3.906567514,222.5657142,Unsafe
water_potability,7.384048888,205.7767321,Safe
water_potability,,347.3204059,Safe
water_potability,8.524296363,251.6058267,Unsafe
water_potability,5.706130889,314.4856579,Unsafe
water_potability,3.71517136,241.7006384,Unsafe
water_potability,6.519847784,322.0216698,Safe
water_potability,7.910640914,191.2161156,Safe
water_potability,6.587464617,328.1906888,Safe
water_potability,4.30002934,275.7361102,Unsafe
water_potability,8.575939174,233.8895472,Unsafe
water_potability,8.884934503,186.4790049,Unsafe
water_potability,10.5047602,319.2904218,Unsafe
water_potability,,267.4562482,Safe
water_potability,6.946717558,207.2743636,Safe
water_potability,8.107091815,336.3685321,Safe
water_potability,4.908899724,347.8959359,Unsafe
water_potability,5.098967068,276.0329727,Unsafe
water_potability,6.093091914,298.3601102,Unsafe
water_potability,10.03393346,235.4704019,Unsafe
water_potability,8.978997745,307.547752,Unsafe
water_potability,5.514747799,341.9730475,Unsafe
water_potability,,292.7351177,Safe
water_potability,6.731278124,288.5729852,Safe
water_potability,7.191962029,191.6951297,Safe
water_potability,,248.336893,Safe
water_potability,7.12771121,192.0007866,Safe
water_potability,5.632040992,460.3471369,Unsafe
water_potability,,303.8387002,Safe
water_potability,7.95502634,282.0426725,Safe
water_potability,7.775049501,241.5503093,Safe
water_potability,5.168340328,232.5030311,Unsafe
water_potability,7.66752086,280.7140419,Safe
water_potability,7.272362197,337.0961618,Safe
water_potability,3.691932693,353.3957917,Unsafe
water_potability,,306.8624583,Safe
water_potability,7.692523534,366.9425329,Safe
water_potability,8.157518083,332.5319817,Safe
water_potability,7.187765846,306.9781794,Safe
water_potability,5.689554344,311.5046041,Unsafe
water_potability,8.758824521,336.9506046,Unsafe
water_potability,9.814247469,348.8684108,Unsafe
water_potability,9.969273221,246.4396852,Unsafe
water_potability,,258.1937481,Safe
water_potability,9.14912671,326.0184862,Unsafe
water_potability,,301.719994,Safe
water_potability,5.840811554,357.5893134,Unsafe
water_potability,,311.7148856,Safe
water_potability,4.98167205,242.8561708,Unsafe
water_potability,5.423318496,215.8325361,Unsafe
water_potability,4.838571107,230.9290453,Unsafe
water_potability,7.904053371,356.3009988,Safe
water_potability,6.744064261,334.5865409,Safe
water_potability,8.66397482,214.3120456,Unsafe
water_potability,4.161111968,259.5399111,Unsafe
water_potability,8.515977267,222.1312241,Unsafe
water_potability,9.99980746,243.0588912,Unsafe
water_potability,7.038092306,237.7994112,Safe
water_potability,2.803563057,290.9362424,Unsafe
water_potability,5.972599968,290.0425802,Unsafe
water_potability,8.180755326,229.7795592,Safe
water_potability,7.010243376,373.4779323,Safe
water_potability,8.179890443,282.4277549,Safe
water_potability,,269.5229714,Safe
water_potability,6.865125275,359.8508768,Safe
water_potability,7.950816584,308.6551254,Safe
water_potability,,316.7278584,Safe
water_potability,9.581188523,259.0115562,Unsafe
water_potability,7.274756855,271.9428284,Safe
water_potability,,275.637972,Safe
water_potability,8.026773256,227.8752906,Safe
water_potability,7.879543234,336.4248952,Safe
water_potability,6.44897109,152.7774843,Unsafe
water_potability,5.189413669,326.0138214,Unsafe
water_potability,6.538084087,293.9217012,Safe
water_potability,5.91580675,239.1051161,Unsafe
water_potability,8.136497869,260.3977344,Safe
water_potability,,304.935876,Safe
water_potability,6.493764175,313.687211,Unsafe
water_potability,,343.3820153,Safe
water_potability,6.977405633,346.022354,Safe
water_potability,5.489248055,272.1173408,Unsafe
water_potability,2.558102799,264.1418123,Unsafe
water_potability,7.312109304,316.5394273,Safe
water_potability,8.55409697,337.3138354,Unsafe
water_potability,6.704431913,262.2236472,Safe
water_potability,,208.231409,Safe
water_potability,8.028304242,335.1238131,Safe
water_potability,,272.4355247,Safe
water_potability,8.616824426,249.292565,Unsafe
water_potability,9.46712903,292.3205686,Unsafe
water_potability,6.793698635,234.4911883,Safe
water_potability,,252.8700777,Safe
water_potability,,400.4788711,Safe
water_potability,5.486058602,231.3625804,Unsafe
water_potability,5.05074838,242.9317985,Unsafe
water_potability,6.246117565,311.1848644,Unsafe
water_potability,8.142330913,361.8274683,Safe
water_potability,6.852899085,307.8681729,Safe
water_potability,8.801933555,290.545102,Unsafe
water_potability,,256.2599398,Safe
water_potability,8.383761691,237.1166738,Safe
water_potability,6.47613984,204.8007875,Unsafe
water_potability,9.894562129,312.4339507,Unsafe
water_potability,4.808039747,375.369391,Unsafe
water_potability,10.5779305,217.2375848,Unsafe
water_potability,6.30497166,217.2161238,Unsafe
water_potability,7.822491883,326.8131073,Safe
water_potability,7.989376234,280.4786899,Safe
water_potability,9.671796765,267.7228934,Unsafe
water_potability,5.941265556,280.7799684,Unsafe
water_potability,5.574755848,215.3647291,Unsafe
water_potability,7.610509211,305.981203,Safe
water_potability,7.102446618,221.9352073,Safe
water_potability,5.152739799,292.4473453,Unsafe
water_potability,7.301463638,344.2560015,Safe
water_potability,6.104925814,236.3617121,Unsafe
water_potability,6.001382441,289.1791785,Unsafe
water_potability,,225.1022531,Safe
water_potability,7.885678999,324.5850988,Safe
water_potability,,307.402676,Safe
water_potability,7.679090583,289.4911136,Safe
water_potability,,382.0970274,Safe
water_potability,10.39194239,307.6540797,Unsafe
water_potability,6.714862378,261.9152623,Safe
water_potability,7.349653377,198.521249,Safe
water_potability,,258.0857388,Safe
water_potability,7.345138417,390.1917679,Safe
water_potability,10.14708958,317.1212566,Unsafe
water_potability,6.380717315,232.8205574,Unsafe
water_potability,7.940646964,380.1376507,Safe
water_potability,,209.4414588,Safe
water_potability,7.78673469,212.7973171,Safe
water_potability,6.323040314,259.9658443,Unsafe
water_potability,,316.1390006,Safe
water_potability,6.645657378,333.6872151,Safe
water_potability,6.014539831,241.4122588,Unsafe
water_potability,10.08677124,270.8167025,Unsafe
water_potability,5.16622597,235.4412176,Unsafe
water_potability,5.573201157,265.893275,Unsafe
water_potability,9.494558726,403.6376539,Unsafe
water_potability,9.036504348,187.5307247,Unsafe
water_potability,4.400509039,213.4598463,Unsafe
water_potability,6.975392341,287.1473526,Safe
water_potability,6.68774978,161.1467198,Safe
water_potability,6.867521704,273.2167471,Safe
water_potability,6.155249161,328.3204462,Unsafe
water_potability,8.3032638,256.9704162,Safe
water_potability,8.641634075,224.5680982,Unsafe
water_potability,,259.036507,Safe
water_potability,7.348611231,284.7288154,Safe
water_potability,7.573905933,297.4645612,Safe
water_potability,7.855906368,239.4844146,Safe
water_potability,,231.5082914,Safe
water_potability,3.798391049,237.4274274,Unsafe
water_potability,,284.3612061,Safe
water_potability,11.23542596,276.8142255,Unsafe
water_potability,6.396341051,282.930982,Unsafe
water_potability,,342.4044524,Safe
water_potability,5.228506322,223.1770027,Unsafe
water_potability,6.512239645,192.5695099,Safe
water_potability,7.83431924,291.5666319,Safe
water_potability,7.388292039,244.7177769,Safe
water_potability,6.020653841,267.8076265,Unsafe
water_potability,8.388322494,217.0650278,Safe
water_potability,8.384296439,206.7277211,Safe
water_potability,7.393977957,226.9862548,Safe
water_potability,,286.7905256,Safe
water_potability,8.384623152,355.2135137,Safe
water_potability,7.094802143,345.7736506,Safe
water_potability,6.565319432,220.9850449,Safe
water_potability,6.38171958,223.989681,Unsafe
water_potability,7.539742095,335.6304638,Safe
water_potability,10.62882091,311.6116309,Unsafe
water_potability,9.228484209,236.568144,Unsafe
water_potability,10.52460198,328.4849213,Unsafe
water_potability,,191.2076548,Safe
water_potability,6.021265943,204.9234273,Unsafe
water_potability,,349.6978063,Safe
water_potability,5.973951249,313.2362538,Unsafe
water_potability,6.217579612,193.5463951,Unsafe
water_potability,,224.0654343,Safe
water_potability,9.130607244,286.3530144,Unsafe
water_potability,,341.8949866,Safe
water_potability,6.095511875,288.8952373,Unsafe
water_potability,6.195254905,297.0943055,Unsafe
water_potability,5.814564234,263.6538939,Unsafe
water_potability,6.756659807,251.9154246,Safe
water_potability,,226.7483242,Safe
water_potability,6.36997353,207.8602995,Unsafe
water_potability,6.601407395,279.8639036,Safe
water_potability,5.651933841,272.0531046,Unsafe
water_potability,7.606066882,178.9561449,Safe
water_potability,2.97442941,244.0174556,Unsafe
water_potability,,178.5527511,Safe
water_potability,,295.4608851,Safe
water_potability,8.111101031,226.8314067,Safe
water_potability,7.116132606,275.6022745,Safe
water_potability,5.280292296,413.3275147,Unsafe
water_potability,,280.8199614,Safe
water_potability,9.808258179,238.5788464,Unsafe
water_potability,,331.5193211,Safe
water_potability,8.018831607,257.2301099,Safe
water_potability,6.603640717,378.3718936,Safe
water_potability,6.450805743,167.0550165,Unsafe
water_potability,6.26637841,192.1888388,Unsafe
water_potability,,243.4529946,Safe
water_potability,5.161878763,315.4527698,Unsafe
water_potability,6.98440553,131.0528289,Safe
water_potability,6.791992649,320.5666208,Safe
water_potability,8.30922771,296.7445123,Safe
water_potability,5.057736411,377.061896,Unsafe
water_potability,6.908272154,210.5255449,Safe
water_potability,7.243409879,245.4720735,Safe
water_potability,6.164480227,339.820909,Unsafe
water_potability,9.16099754,369.4733691,Unsafe
water_potability,5.277875568,225.6926469,Unsafe
water_potability,3.975752658,223.8592925,Unsafe
water_potability,5.685216463,210.8780518,Unsafe
water_potability,6.93365391,291.3525158,Safe
water_potability,7.464485186,215.8447363,Safe
water_potability,6.071838864,397.8617017,Unsafe
water_potability,7.136102613,231.3592049,Safe
water_potability,,255.0816951,Safe
water_potability,6.328553081,318.3344752,Unsafe
water_potability,6.150595718,242.8063394,Unsafe
water_potability,,335.2407083,Safe
water_potability,5.508155526,263.5655814,Unsafe
water_potability,4.761105185,260.2933245,Unsafe
water_potability,10.49074403,262.4856018,Unsafe
water_potability,6.676137319,194.9265478,Safe
water_potability,7.973307535,311.2808502,Safe
water_potability,7.352146038,218.9934072,Safe
water_potability,6.990800831,175.536006,Safe
water_potability,5.468360932,252.684576,Unsafe
water_potability,7.835906989,308.7433526,Safe
water_potability,2.538115773,273.5400631,Unsafe
water_potability,8.423084472,280.2588539,Safe
water_potability,7.617014109,321.7145991,Safe
water_potability,7.617033494,357.4917564,Safe
water_potability,5.429334842,290.4714467,Unsafe
water_potability,,240.6785037,Safe
water_potability,5.495975999,195.2333318,Unsafe
water_potability,5.092757239,293.998927,Unsafe
water_potability,6.252810211,197.2726427,Unsafe
water_potability,6.747415283,220.5740811,Safe
water_potability,6.640862809,329.6337416,Safe
water_potability,,315.5250665,Safe
water_potability,7.300990131,199.8316468,Safe
water_potability,5.498514693,272.6834224,Unsafe
water_potability,5.652501287,296.5688642,Unsafe
water_potability,6.164927293,266.0824916,Unsafe
water_potability,7.851925692,328.6826653,Safe
water_potability,7.22168944,268.0083184,Safe
water_potability,6.578083891,260.4830542,Safe
water_potability,7.859489939,281.7390324,Safe
water_potability,6.073684981,268.4992827,Unsafe
water_potability,,291.9657397,Safe
water_potability,6.407963336,291.757704,Unsafe
water_potability,8.64664295,220.0235794,Unsafe
water_potability,7.184697763,351.8489629,Safe
water_potability,6.93208503,308.8866403,Safe
water_potability,6.174750579,291.0735519,Unsafe
water_potability,9.54025224,320.9936464,Unsafe
water_potability,6.888842932,302.4755364,Safe
water_potability,8.174186267,272.1027401,Safe
water_potability,8.756926859,231.4492498,Unsafe
water_potability,4.740056688,187.3438434,Unsafe
water_potability,8.764495619,210.6307941,Unsafe
