pH,TDS
7.11,509.57
7.19,509.57
7.11,507.13
7.11,533.94
7.07,536.37
7.18,521.75
7.09,531.5
7.14,575.37
7.11,602.17
7.09,641.17
7.16,667.98
7.12,646.04
7.11,653.35
7.16,648.48
7.09,655.79
7.16,658.23
7.18,655.79
7.16,641.17
7.09,628.98
7.14,624.11
7.12,626.55
7.14,624.11
7.12,626.55
7.12,599.74
7.16,599.74
7.18,609.49
7.12,619.23
7.16,599.74
7.12,614.36
7.12,604.61
7.23,607.05
7.14,599.74
7.19,597.3
7.21,587.55
7.07,599.74
7.16,594.86
7.11,589.99
7.14,597.3
7.12,589.99
7.07,594.86
7.12,594.86
7.18,582.68
7.14,585.11
7.09,587.55
7.14,577.8
7.14,580.24
7.12,580.24
7.14,587.55
7.07,585.11
7.12,577.8
7.11,570.49
7.16,568.06
7.11,568.06
7.06,565.62
7.16,563.18
7.11,565.62
7.24,560.74
7.18,570.49
7.11,565.62
7.16,582.68
7.09,568.06
7.14,575.37
7.18,568.06
7.09,551.0
7.18,553.43
7.09,572.93
7.19,560.74
7.18,560.74
7.14,563.18
7.12,555.87
7.09,563.18
7.16,565.62
7.12,553.43
7.19,555.87
7.11,546.12
7.12,541.25
7.12,541.25
7.16,541.25
7.09,551.0
7.19,553.43
7.12,551.0
7.16,546.12
7.09,548.56
7.18,558.31
7.11,546.12
7.16,551.0
7.11,536.37
7.16,587.55
7.16,658.23
7.12,687.47
7.11,512.0
7.19,658.23
7.12,604.61
6.639200309,1966.206589
7.7863227,1163.258939
7.180131991,1114.034393
7.679883555,1503.196518
6.874727237,706.4814779
6.538209928,787.6120177
8.369856797,584.5254761
8.055209263,1557.467445
7.66369862,1873.221619
7.45504869,1034.786479
7.343307337,1375.148848
8.036886926,777.3107226
8.078565816,1524.506848
7.797954194,1277.717458
7.613269523,1910.897063
6.744207887,1369.31788
7.857080562,627.8822993
7.409398064,881.0957116
7.627304205,1826.293312
7.083134316,699.1430951
8.246130663,695.6528226
6.733442199,1818.199282
7.891508573,1261.994776
6.615847021,1219.658771
7.038604294,595.3401535
8.37762586,1032.380911
8.108871895,815.7723873
7.766547429,1648.246077
6.703815545,1459.340325
8.228910168,1925.076274
7.655722909,1552.039175
7.641082086,1871.416363
6.989170233,1200.976195
7.895299387,1203.463223
7.49827178,1763.502662
7.268729866,1538.592549
7.831329015,1133.088058
7.043724249,879.166033
7.827467073,1258.059052
8.138594429,1298.985256
6.953137531,614.4366624
7.054112678,767.2340568
6.868730232,1453.417197
7.970301396,1746.471023
8.498009784,552.4459619
7.815170041,571.5276967
8.402807188,1952.281613
6.645576402,862.5177567
7.996077945,1484.9893
8.417032931,1027.852447
8.39355079,908.0387181
8.208291831,1227.925287
6.828460261,1110.92713
7.007995156,653.6452171
7.000994448,585.7451371
8.471101804,899.4308249
7.630059356,1979.215176
7.958470882,535.0990004
8.14645303,1490.070769
6.545692403,626.1307947
7.060388186,1752.704241
7.096062607,583.9261228
8.315046263,744.635621
6.873015615,1592.579982
6.666751832,1126.755929
6.753705936,1042.565553
7.609671337,891.5469566
7.222872661,1756.547101
7.561418763,1729.188497
7.495352776,1827.249111
7.798620012,513.7062066
6.884860489,1442.609586
7.839398062,1864.684326
6.972035893,1991.381679
7.48325968,1073.39152
7.550729919,1085.975268
7.773752966,1656.811716
7.830720585,706.5596446
8.187585979,757.731623
6.890585612,1574.301847
7.847254748,944.5348878
7.62395628,1785.180155
8.102712715,1368.768643
8.290861882,1505.202347
7.919555504,1665.423956
8.430088593,1339.625832
6.729892401,768.5378737
6.873799417,889.1841857
7.065983028,1169.711863
6.711922145,1737.970946
8.139138733,1266.882783
7.26852215,1594.641283
6.651742591,1686.140426
7.099400045,1596.666844
8.32981184,1651.392831
6.969796475,1149.459652
6.809971683,1489.213461
8.199033765,1703.698023
7.22048415,1716.664244
8.140078946,569.026707
8.392035646,1600.141134
8.253877243,1073.02312
8.196565667,1104.023737
7.754345842,903.3681776
6.850166973,548.2877979
7.440772152,550.2571994
7.647585933,1780.010721
7.501188812,588.5640643
8.167030863,1714.889471
8.460595784,1055.756776
8.311951946,1294.989091
6.749721278,560.5880557
8.052899094,1040.941191
7.456522942,560.7189403
7.416236864,1654.212043
7.647174563,596.1004585
8.012133501,1213.025876
7.845544031,670.5621928
7.940702901,965.6535333
8.167712883,671.1561693
7.964486555,1797.63339
7.059204358,889.9821655
8.41604268,1550.503217
7.595002742,793.6629492
7.67041733,1870.274156
6.567262893,1869.861745
7.94863136,951.2971786
6.642537559,1245.557281
7.306193543,720.1738694
8.445838291,1457.554819
7.273080391,1638.404376
7.154623837,1209.377655
7.771245406,1983.965394
7.621042102,1774.660444
7.73837085,690.2809755
8.455823817,1257.367618
7.241757334,1666.317978
6.899248307,616.1816823
7.186673297,1205.90264
6.818123925,503.9678013
7.338609608,1319.675703
7.446211381,574.6345686
6.739435228,1713.033467
7.426045335,1631.614936
8.09223393,1610.250905
7.680502757,1491.875194
7.047094742,552.9159713
6.822383102,521.7709101
7.861940581,1440.702842
7.750335683,635.1116811
7.738492404,662.5753215
7.574167793,1576.084554
8.01021962,1757.261533
7.306969962,1568.199949
8.097461027,805.7094574
7.194131327,788.2854266
7.743397676,1721.513822
8.138701367,971.203582
6.976931502,1139.50562
7.698753636,1502.046515
8.249544396,1280.803217
8.118139774,510.8805197
6.584525861,1889.594306
8.460405162,1718.287278
6.715820004,1857.490337
7.624515306,1462.654307
8.182555335,963.4243065
7.733378566,840.4525239
7.585347492,1404.970077
8.490249525,665.8678967
7.731694296,938.3305631
7.176128301,1453.614674
7.319550132,1330.743402
6.831559311,834.4532966
6.613132126,917.5142917
7.218377425,1104.935262
7.339421569,1496.172575
6.636866092,844.577084
8.402151095,1255.7223
7.859088635,808.4381077
7.903341471,1923.570006
8.467182376,1720.817521
7.785771283,746.7293889
7.301249784,1234.81782
7.639354632,1873.667095
6.585218555,1588.450508
7.930209382,1883.050401
6.72341428,1174.648464
7.517497873,1075.491835
6.557332238,1759.531718
8.131168692,733.10035
7.174719405,597.9485944
8.425248259,1972.45811
8.135989475,709.4282383
6.635136212,1984.652339
6.825613428,1036.744912
7.59247701,653.0525211
6.907607128,966.8813071
8.28866374,1196.253899
7.23701226,1331.051432
7.337489996,1914.883855
8.293471241,1338.273954
8.097994043,629.0990567
7.465210263,833.6912773
8.440459593,1979.866939
8.115958068,1377.152292
6.509942949,769.086347
7.796159251,1166.826819
7.215187694,1445.524172
7.637995781,1574.267475
8.352184477,1269.194955
6.808954203,1990.287028
7.615797307,743.1477661
6.688523324,1274.40326
6.807624078,696.4400586
7.315504455,1718.266646
7.175991073,1023.784225
7.075873304,1119.327253
7.734623905,1172.001911
7.584646077,891.5495108
7.545376689,1929.090959
7.165508502,764.4527484
6.708304222,1164.321488
8.167902531,1269.931647
7.405218282,1728.757059
6.976428986,1103.069153
8.472367574,1271.101837
7.105410674,1295.546023
6.93587976,536.74014
7.518716487,599.3454819
7.802237377,1759.049846
8.323627079,1431.968536
7.407546867,1252.131952
7.424120275,1952.790126
7.434935728,1859.672666
7.919549245,956.3898603
6.967318902,1685.636695
7.439692572,602.139752
6.805793724,974.040387
8.480138871,1311.09909
7.431963,677.6523002
7.800418952,1446.015098
6.839081808,956.7440665
7.007531593,610.3582637
6.764447472,1667.832205
8.106963468,938.8851682
6.934703272,1532.471343
6.799713992,1743.180245
6.667040232,578.7705081
7.122568114,1915.642581
7.943403941,1212.117322
8.125156052,530.7753866
7.989789444,1292.040384
6.947256519,856.0409934
6.504244531,1885.3993
8.301688644,1752.799769
6.582386922,1165.814852
7.937980885,1709.240312
8.454412619,1261.048825
8.460743848,1315.264266
6.7824553,687.5448692
7.122095958,1725.090156
6.991222279,572.1034751
7.940604151,704.5423788
6.937008431,642.4858719
7.788653392,770.2264805
8.004752466,847.8933781
7.442596735,1619.215208
8.133507136,575.2811869
8.013022643,1737.515913
7.470854692,1924.472485
7.82685617,1641.252523
7.067628865,1708.643134
7.844047547,1990.379766
7.032409023,790.9744098
7.539836671,1501.979779
7.856156162,1757.671486
8.37762995,724.7854515
6.640455702,586.227377
6.965075137,1688.173769
8.277795563,1793.462013
8.358138494,667.6946237
6.991829877,714.4478098
8.191349814,1363.514386
7.118932047,1089.110285
6.949723712,1135.007823
7.249133636,1391.746794
8.146300493,627.2460258
8.07968058,1413.461211
7.56470679,1428.892807
6.678123864,1193.125389
7.252174755,1977.690244
6.72719416,1000.060717
7.512585139,1717.786685
7.264519343,1130.251402
7.542008643,714.6151097
6.660350082,1210.826752
6.834251745,1923.026981
7.783627535,1688.421482
7.48607588,1850.63617
6.786996271,1003.858477
8.144746019,751.08506
6.672163644,602.8852879
8.461567884,970.9555357
7.475292539,1418.444789
7.550736992,1472.9535
6.627588943,859.0145344
8.042875265,1172.747339
7.768168856,695.5598489
7.133509617,767.8954927
8.096580887,1151.33452
8.457374431,531.7084281
7.723824769,1676.849372
7.935766331,1883.748996
7.383068553,702.5855944
7.540969214,714.7650979
8.499089707,692.4487126
7.642483904,963.9265528
8.405789295,1407.297941
6.573708231,1965.350961
6.893273606,1829.960695
7.125022148,1128.37868
6.936745085,1908.473024
7.897941189,1949.890465
7.104071176,1813.747889
6.571252853,704.4862784
7.95115699,749.8690494
7.942433639,632.3114992
8.467422402,852.0649941
7.827305131,1017.993362
8.226296041,731.7924891
8.192176222,1519.52431
6.953940325,1291.712633
7.757266212,1652.863374
7.777456805,1005.231212
6.594802945,589.6130051
7.132504712,1238.538001
7.039087151,569.4669036
6.630239607,1459.783673
7.593528154,1971.376992
6.81984037,1641.820028
7.28200493,1965.556293
7.512213259,1265.853142
7.992234073,1449.624955
7.442451036,823.9090881
7.650981126,860.9716787
8.117776653,1877.01816
8.089225463,921.0094486
7.601959049,849.5532509
7.894926859,1202.242305
7.922338097,1893.84576
7.105401426,1217.651597
6.623163641,830.7186521
7.473653657,1651.431976
7.742814885,913.0960115
7.81958466,938.5202597
7.553578397,590.9497015
7.739830807,1401.179464
7.747602598,1511.459665
8.03233612,955.0737642
6.507055752,810.2638166
7.713366364,1644.765099
7.041884741,1599.119476
7.110914528,1080.610562
7.758407385,1230.218005
6.890967908,979.4754586
6.854586596,1869.47628
8.014004129,1500.43821
7.42658484,970.9466658
6.720900308,1298.948137
7.209637009,1112.225015
7.325759627,1484.798911
7.761708533,1362.956106
8.441480416,1335.732608
7.326597605,1229.001489
7.288420913,642.7020244
7.462042745,868.727052
7.149826126,1078.100094
7.520676282,1848.48017
6.80178962,1928.775305
8.379692057,1385.690749
7.780721651,875.7163047
6.956989939,962.1300598
7.075135465,1641.217083
6.668052686,1609.908822
8.433216408,1996.220705
7.913617294,730.9869137
7.567752101,1685.071318
7.491401624,635.9211201
6.574317651,1876.252219
7.019396424,692.7110389
8.013728909,1398.737444
8.49950495,1697.464096
8.035174628,1955.131409
8.138055237,1168.504675
7.749426462,949.9454887
7.689103155,1541.141542
8.482392814,994.8319117
8.489376174,1650.164343
8.185654062,1743.04218
7.82933776,1885.511333
8.348886054,1030.421929
7.562905841,853.5874184
6.67175961,702.3813528
6.931713519,1435.700143
7.331477319,1132.763867
8.07271503,1949.80176
6.814302169,1929.304617
7.80513747,1889.873277
7.087235264,1459.949628
7.50942976,1486.905099
8.148552914,1389.553403
7.710721957,884.6108823
8.182327438,1248.42177
8.408569282,1377.195138
8.394111395,1366.298769
8.220973866,1616.710855
7.180945532,1334.880094
6.76301327,1056.485828
6.835222519,744.8399465
7.648950656,589.3844368
6.882416684,1787.397673
6.646675903,1710.435307
6.830827975,1747.869001
7.118546523,1783.959215
7.243247073,906.3514917
6.599420392,1722.869862
7.911453518,631.2372627
7.355212917,1612.58149
8.006257992,1458.41923
6.987691743,1759.972211
6.992711269,1500.537114
7.2876835,1838.253531
7.775691776,901.5252864
7.735633987,560.4004096
7.918293304,1451.781258
7.190462427,1988.730391
7.117419627,871.9774757
7.697677841,1383.908732
6.659117422,947.0468056
7.574889496,1700.190442
7.955093036,1817.110284
7.099163948,508.7573271
7.501699388,784.2491306
7.967288034,642.8035222
7.382509899,1226.166098
6.962003153,1544.753658
8.112078065,1583.123028
7.447861702,1829.618672
7.798232312,573.513584
7.678893055,1853.61919
6.677623987,1685.585491
7.909361107,1606.901749
7.805059411,1637.117242
7.549675141,1658.120457
7.133116676,1659.705575
7.587413183,628.7759819
7.297419715,1632.931778
7.34624822,1060.544771
6.697916006,932.9090749
7.812165805,1007.69924
7.260412849,1791.606228
7.383547908,965.4023001
6.68504976,1421.904342
8.145683849,1060.967551
7.842761414,612.0333899
7.613795234,777.1361492
7.259092969,1243.814672
8.101030164,671.5592175
8.0596905,1529.717814
8.094614962,1595.348263
6.796868734,980.7044466
6.910709077,1039.625165
8.346008898,831.3094028
7.507085379,1958.996844
8.26967677,1142.716252
6.990353599,675.7586141
7.143465398,1912.340605
8.135741352,978.8479746
8.228802227,1985.585813
8.417393409,1695.699533
6.840504954,1707.512366
6.721016576,526.2130801
8.218631179,887.1116962
7.422245438,1109.755051
8.332526169,1037.250997
7.927034978,568.5686588
8.48208395,1309.761347
7.978724405,1694.191762
7.152044624,1881.776608
7.294321785,1324.743201
7.583306239,1074.853212
8.247414073,1296.02503
8.462657771,1718.734101
7.239523616,1874.763304
6.558182097,1362.848995
8.045416202,1858.790739
7.335623308,505.3287555
8.491724111,773.4709674
7.63385744,704.8522899
7.266469489,1886.91154
8.018872931,1354.788264
8.241653302,824.188878
8.248044745,587.1858385
7.540713842,773.6069588
6.71235842,1180.733124
7.850829549,681.6536141
8.164512093,653.0963785
7.833440092,1654.38446
7.183861873,1409.84489
6.54837787,1190.340255
6.61385911,1190.232896
8.104429765,1372.585063
7.580507134,1558.685037
7.699163273,1012.050717
8.011327389,717.7451065
7.779607661,1631.009446
7.854664042,946.0106575
7.904133504,1740.20564
6.565743317,1045.31906
7.533662676,1165.339759
7.898938159,1363.281862
7.939260994,1450.682508
7.262420028,1327.152514
7.647792497,1093.395129
7.050379685,1110.383837
6.782860889,775.3125086
6.541339636,829.234775
6.63618593,1123.109608
7.86704841,880.6822025
7.785508336,1349.621852
7.682345599,714.9783607
7.824163229,660.3627091
8.146364917,1614.909786
7.360380042,1108.168064
6.573020331,1155.114307
7.854304416,1150.49266
8.353081136,945.8414406
7.456371906,1150.709201
6.762690398,1788.779016
6.681163825,1859.975887
8.098543557,967.3967865
7.926475596,1742.224092
8.177995826,826.5360356
6.913714484,832.8631844
7.624354393,1309.706691
7.105405333,1804.357134
6.853422732,1897.585958
7.062889983,1431.602047
8.215848958,1862.55111
7.058343234,1216.757547
7.848582974,555.0305294
7.245465401,1188.753384
7.537100859,1776.27403
6.528676217,1653.154895
7.940729602,1777.393602
7.574334321,1563.185291
8.20622089,1226.599185
8.368894343,1530.605628
7.580919332,1436.986378
7.001395326,937.6888962
7.399357297,1161.46294
7.710791137,549.7176091
6.5848425,1000.020158
7.919913734,571.6223125
7.634468263,1071.905374
6.859153962,907.1581183
8.079004954,600.2977594
8.420953769,1129.304256
6.958396838,815.086559
8.251229341,906.1429821
7.369982069,1585.04883
6.621387626,1776.38664
8.235736634,689.1813814
6.563536798,1851.785069
7.435668499,1658.766324
7.196028795,1821.802755
7.217834456,1800.004887
7.922704733,1867.835084
6.523991628,699.5710223
7.667261609,1055.713704
8.095832886,1488.437514
8.339779041,625.357631
7.066210874,1271.936186
7.13729849,602.8330726
7.549981439,1737.530854
6.97048792,661.9595636
7.963518482,1870.123284
6.501681045,836.6972822
7.374413863,633.5371147
8.257861429,758.7291889
7.118281644,910.0027093
7.183386454,898.6883286
8.058150954,939.7497322
8.415135185,518.9332139
6.533096374,587.1673925
6.695565523,1714.589705
7.509088324,902.9484509
7.314395746,1762.219188
7.265061618,519.6730978
7.588143044,1709.087599
7.886913519,1789.592524
7.967877472,764.8356821
8.086964767,1742.005484
7.855729647,1172.738043
8.222838064,1924.331488
7.560286229,1097.720338
8.092588235,1065.009967
7.026647881,1826.315087
6.522489939,875.5252491
7.850885585,1101.899036
7.323482034,1379.328366
7.918415693,1238.242868
6.966286186,1251.734944
6.793893496,905.4280521
7.712756829,1035.714859
8.421522005,1920.32225
8.01297582,1928.597855
7.590739843,1292.380981
8.459719692,574.4927499
6.759298479,671.3954132
7.789622626,873.183904
8.277605981,514.906968
8.35973453,1050.535452
6.52412998,1168.595815
7.862083264,1885.8377
6.50410069,1968.570965
7.029465823,1382.644249
6.781992437,1863.936741
7.495063352,1973.868986
7.741831367,625.2001398
7.64263771,1604.295509
6.603093709,1797.955855
6.596066244,1182.191039
7.888197793,1739.050156
7.806651089,1462.32972
7.387823826,1982.580971
7.603132856,643.4182163
7.863638487,1475.791885
8.291023876,676.1448532
6.806271291,507.899874
7.561531926,669.624618
7.111243547,1628.315232
7.664211981,1319.950155
7.766884954,609.2139023
8.057832854,1617.490396
6.620794844,1429.53337
7.637769083,873.1888501
7.320027488,1474.022327
7.311520374,705.1239693
7.357775888,527.8100642
6.557991211,698.3153157
7.820420345,1351.42252
8.460809499,829.6050275
7.906696611,1235.938709
7.305120969,1188.632712
7.144684404,1282.021457
7.388444445,1875.884345
7.641252624,753.6573156
7.068302546,847.9767962
6.86443411,1163.397217
6.609693903,616.3955879
7.95599136,857.8179975
6.677779244,1598.784079
7.211684268,607.0824528
6.681973899,771.2796675
7.116415388,794.0926909
8.046300012,1178.875412
7.780055512,945.9897397
7.332668798,800.9463193
6.835003199,769.0866516
7.567058591,1572.706063
6.709053133,811.3908559
7.124518244,1217.661657
7.244862641,754.4369829
6.969539467,649.217674
7.650764132,1223.31445
6.865958247,833.8742451
7.753357177,938.174984
8.269467759,1729.816129
8.133536601,577.4201938
6.734824919,1393.135088
7.823062025,572.9244007
8.431576887,1905.332228
7.012984352,1703.140885
6.727389366,939.0216362
6.681801514,1146.3844
7.66567299,1499.160238
6.862473578,1632.42778
7.211320008,653.4422965
7.067730269,1403.262937
7.851997708,1433.844727
6.79389901,1730.521199
8.249169385,1876.980072
6.900644485,832.190193
8.230288284,1068.141314
7.721256399,1178.666126
6.660624447,1610.782103
7.300577746,1088.455869
7.462928002,1891.722741
6.670278212,1583.331312
7.953561073,1474.506514
8.303548401,1312.06054
8.283666,1871.072813
7.703176105,1615.908153
7.267088842,1380.329506
8.41937996,1293.452801
7.449103442,1445.968811
8.361854349,1343.338308
7.459179727,1869.083987
7.13509662,1428.905021
7.431601732,1622.838675
8.132622121,659.816139
6.572761762,749.7256396
6.866814185,856.3657286
8.317065899,1650.872055
7.821456297,1173.057781
8.203401384,1598.373259
6.712524525,1557.157084
7.448788332,1177.654273
7.632113086,1554.584154
7.290403632,632.4263178
8.113596714,1678.514034
6.679843331,1780.819974
8.219837376,1712.868079
6.533022869,818.7268097
8.195861167,677.0869146
6.913532248,530.3697693
7.069005379,704.6733157
7.180583636,985.2393031
7.633211662,1957.70685
7.250964631,1960.868176
7.740725914,1603.506133
8.222697654,1136.456869
8.107027711,548.3737104
6.84012848,909.3948672
7.617079196,1096.81481
8.291271967,1560.302828
7.815480186,805.2293157
8.169262976,1116.713383
7.843033243,1741.563621
7.661122446,1280.261176
7.083094929,876.0481674
6.512683265,1629.445525
7.114320497,1554.232007
7.43590852,1797.454004
7.502259106,1513.147541
7.871915502,615.9199793
7.691560261,1180.594057
7.128545308,1797.508989
7.477123376,1517.604025
7.09214529,1557.797198
7.554759714,1171.420377
7.25216161,1256.39012
6.510016113,1797.393009
8.338821593,854.0452532
8.449244945,766.5705869
7.141457188,654.3763133
7.815903715,1050.275815
6.536444717,1059.501714
7.073233006,1778.457204
7.285075546,1457.986215
8.337922387,1857.889109
7.470643067,1058.531995
7.400777728,576.1698795
8.457938309,1192.879896
6.739502003,735.3279524
8.439807524,1758.799802
7.885139817,1872.829431
6.911886339,992.7461714
6.952610764,1265.353851
6.964001263,1847.912061
7.897185796,1397.208179
6.981081335,1358.364829
8.097702414,1904.843647
7.578583611,1705.491621
7.961316967,721.2351743
8.413748407,1089.330154
8.124308872,1279.393209
7.506290303,1103.761931
7.952003877,948.440311
8.29074646,1993.693353
8.187249722,1443.384575
6.842785437,794.4650687
7.626281779,1804.143091
6.747776765,637.2758122
7.454297679,1704.81522
8.462271294,1568.232742
6.530297905,1871.78634
7.138200106,1113.729109
6.994609802,1043.708454
8.358257053,1540.162198
7.357390566,694.2858734
7.203215113,691.4176353
6.859151056,514.4073032
7.601083598,1033.581913
7.628819115,1682.187099
6.770397971,1538.269726
8.013025177,786.0005488
7.281154185,881.1440763
6.575035887,1678.864554
7.644304117,924.3918888
6.634511325,1827.007484
6.879452325,888.8395694
8.111048334,1743.489753
8.303874571,1461.305523
7.649335706,602.4991146
7.750477561,1263.918476
6.982314683,1112.831915
8.01950596,571.9732205
6.902428929,885.8491717
8.432567122,1942.313014
6.715581812,1868.345844
8.239335226,1596.522445
7.170781818,701.4547404
7.205319838,1068.092254
7.787787894,1082.062161
7.751168107,1976.006524
7.735829163,1363.659603
6.677357385,1013.976816
8.051549355,1731.29611
8.427830881,1329.209628
7.89542459,697.7859978
7.096171988,810.7125562
8.253729476,1566.656058
6.620375373,608.0304364
7.249867462,1844.180246
6.763861708,1570.603085
8.276131658,1135.303812
8.14885689,1148.675586
7.721567667,1137.94129
8.035765897,1439.439576
7.704658648,1160.053724
6.60584886,950.1732146
7.989609855,578.6425829
7.922107506,1638.286115
7.132819224,1686.051783
8.465650301,1134.665833
7.185058709,1135.367069
6.675429776,694.6611499
6.865230331,1236.347886
7.627730622,824.2129053
6.514143209,785.0057582
8.322625954,1688.325639
7.137398361,1120.770662
7.023429528,825.5561381
7.96020674,1579.7799
6.831576728,1407.248368
7.051055486,1923.362721
8.488414296,1560.056065
6.978975849,1637.697197
7.615449252,761.9672146
7.213092429,1066.234376
7.026497283,1042.245485
7.488294993,913.6888701
7.259347184,517.5343263
6.812726871,1196.634036
6.619901015,626.6554466
6.678185541,719.5914878
6.911170008,1283.058916
7.463608185,924.5189945
8.300032986,1803.724577
7.698433519,1118.178054
7.54745676,1227.082806
6.696899382,921.2356572
7.374805555,1714.202128
7.941191831,756.0406853
6.713558883,1607.753118
7.376195974,914.2216192
7.231848853,1308.841397
7.135051645,1911.397621
7.632870252,1956.258893
8.207919046,1653.330307
7.558874209,648.5788795
6.810372059,584.5468257
7.047995759,1708.273143
7.557663499,1402.408092
7.431613053,1556.803665
6.742809776,1296.574262
8.000013061,574.3460927
6.648450273,1531.025684
7.304973325,1433.760984
6.52411501,1320.412373
7.781624519,950.2048031
8.26451706,588.1281187
6.96576937,862.9072456
6.772799277,1101.687478
7.147547638,560.0325116
8.409103991,621.9995153
8.177934639,612.65427
6.944649221,847.2412567
8.310158845,887.3560478
6.535908266,1196.550364
7.132017854,1513.981012
6.67333775,1090.21653
8.277380792,1536.440223
8.063243784,1378.257585
6.679873613,1859.86223
7.279974072,1721.251367
7.958742846,915.3164447
7.085552491,1175.262455
6.540926934,1425.596749
8.359950084,1802.497833
8.010755895,1289.77695
7.801023806,1613.736432
8.147664578,1562.335308
8.04227446,1745.275433
7.09082538,1583.155482
8.145785955,807.1716997
8.009294716,1757.198223
8.442505258,1552.526241
7.264284823,607.765343
7.784156362,743.6028678
7.030125154,1653.62095
8.384804319,924.4627226
7.554256268,779.2702599
8.473348899,1261.57475
8.091508045,1220.889372
8.075565316,1691.914409
8.117853284,813.1082683
6.882433338,1089.522038
6.50272014,1177.886819
6.630438011,1661.399438
6.741924681,527.3361895
7.277585891,1209.306388
7.202564007,1582.396914
7.855383146,1265.06053
6.847453239,847.3938524
7.771703517,978.1591266
6.558158166,1494.964979
6.546175591,1189.918825
7.114134999,1246.74655
7.700143504,1793.935261
7.178007504,1249.17789
7.172394072,1226.13836
6.781758559,741.2422116
7.306213692,1059.416842
7.274255696,1939.876167
6.799850762,711.5447529
8.266471171,1519.329427
7.34992974,1582.451263
7.219680549,1851.125765
8.293411764,703.3692039
6.89269568,1013.103457
7.316657212,1563.822736
6.796120512,1284.170299
6.828743942,1580.943606
8.174722957,1902.997209
8.107297921,1467.483413
7.617629087,1287.543668
8.271115918,579.1215054
6.656774885,1496.580265
6.712072848,1164.881011
8.4680607,691.7466493
7.9131381,1414.042191
7.419422961,1327.145662
7.797662295,1797.241861
7.439593416,1358.654265
6.554081047,1256.711719
7.187759987,793.2224055
8.309514063,1227.818942
7.71252507,1760.687597
7.078381614,970.1830123
7.433355179,1831.952234
8.39132994,1449.537939
7.34113818,1973.845739
6.637457759,1131.265857
7.434446027,1627.986355
7.432606638,1691.324644
7.304563028,829.282959
7.013180987,1929.380469
8.137642909,892.3331382
7.658777542,1490.290739
7.40451896,1534.617503
7.818310859,521.9847806
7.448884649,1362.401499
8.347991155,1901.844616
7.858333469,1426.022065
8.24757321,1426.450489
7.697569152,837.4512262
7.889695016,1184.126464
7.105944661,1915.730276
7.765703108,1186.783816
6.884207807,1810.756366
7.095115798,1122.309889
8.443000631,1841.329829
8.187007985,1641.922034
7.714188611,1404.343575
7.977261182,610.4665787
8.252032436,1474.055255
7.274849969,657.3388801
8.010201641,888.9702777
7.239148249,1837.617472
8.351973243,1031.219641
7.151115001,1886.965522
8.255080162,1193.458454
6.523898414,1528.824568
8.237613303,1394.718215
7.989624299,1809.461591
7.785909092,1251.128749
6.798900729,1348.266772
7.45016977,1487.804876
7.096994385,1528.549697
7.904061988,1161.314023
6.544367439,1580.717653
8.422192707,1478.200627
7.281045141,1645.098933
6.501723026,748.9785983
8.318171751,875.8629276
7.227526794,1814.788496
6.629848419,1087.120279
7.31543249,1886.540705
7.183063618,677.1167991
7.414887706,733.1723842
8.027734508,591.8600495
6.949893164,819.4916645
8.342055471,1314.737506
7.4779898,1999.393517
7.686885411,962.6251923
7.623722054,824.4342496
6.630710308,510.3835403
6.99211287,1951.408799
6.892156908,775.7736511
7.955476378,1018.212393
6.707954473,600.653104
6.593565025,700.26739
7.247225002,1797.333497
7.414993799,1734.509315
7.138748613,1772.039759
7.021995859,1652.634819
7.992148013,1193.981737
8.391944486,602.6402675
8.206846942,886.6637362
6.66190328,1280.40066
8.201823543,1698.560606
7.655865909,1914.081021
6.974446134,1163.824761
7.10728743,1548.45388
7.652255028,1552.449014
7.797118463,1899.322657
7.88095276,1354.073642
6.789394573,832.7506961
8.238037913,1640.771002
7.243267826,742.2370833
7.597113986,744.7059635
7.247392506,663.7402414
6.980818349,1136.234745
8.203577612,1413.136647
8.214224397,1977.603642
7.303734509,1729.034753
6.501916263,1834.449779
7.262371867,1116.150425
8.159656983,1078.637056
7.739105532,1940.916854
7.956509994,1060.919678
7.092622915,1784.569815
7.887191378,1720.388525
7.630482036,1007.264849
7.053568136,1832.226425
7.201955381,1096.230304
8.41240292,647.6379676
7.605734523,711.6214446
7.621264669,986.9648593
7.992757231,1010.197733
8.312691752,1126.561314
6.951659242,1860.280716
7.331143543,549.5168265
8.452903652,1490.507001
8.334854928,965.944917
7.449757283,1483.352698
7.783341987,915.7428117
8.346171238,1681.093333
7.493544619,985.1955384
7.772496857,1567.158779
8.376889199,739.0015712
8.315368754,1835.914379
7.537568833,1759.071127
6.83265587,1269.658079
8.087381453,1100.46744
7.857080754,886.7447129
8.478026128,1819.310041
8.076060193,1874.557439
7.139488358,1176.634093
8.261499871,1232.745812
6.553734939,1228.123217
6.645971919,1074.987259
6.613240449,1375.975808
8.249617517,572.5862907
6.60347909,1047.701362
7.425014494,1089.065034
6.559489018,583.6231718
7.74995313,929.5365155
8.044800114,1540.059743
7.945184027,1950.358255
8.286170469,1991.775194
6.538452553,1468.751586
8.456297093,789.7087323
7.416486766,1034.969345
7.666938236,882.4658263
7.338068679,1372.167212
7.785932806,1147.229746
6.742032529,1651.419209
6.688768806,1942.868648
6.559641295,1419.473152
7.8493926,1269.527737
7.450221213,1537.762473
6.793673487,1210.774453
